Date,Open,High,Low,Close
26-February-1998,337.99,343.82,337.99,342.95,
27-February-1998,343.65,349.51,343.65,348.26,
2-March-1998,350.93,363.20,350.93,362.54,
3-March-1998,362.55,362.55,346.30,349.99,
4-March-1998,350.88,359.76,350.88,359.19,
5-March-1998,356.26,361.41,355.22,355.85,
6-March-1998,355.58,356.21,352.21,355.12,
9-March-1998,359.63,363.81,359.63,363.61,
10-March-1998,363.73,365.47,361.00,362.01,
11-March-1998,361.61,361.69,352.74,357.77,
12-March-1998,355.07,357.22,353.13,354.34,
16-March-1998,359.01,365.61,359.01,361.43,
17-March-1998,360.34,361.98,356.64,361.80,
18-March-1998,362.83,367.41,362.71,366.01,
19-March-1998,367.72,368.41,363.90,365.87,
20-March-1998,364.50,368.36,362.97,367.92,
23-March-1998,373.73,382.10,373.73,381.12,
24-March-1998,382.61,384.14,378.43,378.87,
25-March-1998,378.06,383.79,374.95,382.30,
26-March-1998,384.07,386.19,375.45,376.13,
27-March-1998,375.24,378.87,373.40,378.03,
30-March-1998,381.46,385.80,377.81,377.95,
31-March-1998,377.74,379.35,375.42,376.64,
1-April-1998,377.54,384.80,377.54,384.50,
2-April-1998,385.77,390.94,385.12,385.94,
3-April-1998,387.27,392.03,387.24,392.00,
6-April-1998,395.95,403.90,395.95,402.85,
7-April-1998,402.66,408.50,402.45,407.23,
8-April-1998,409.56,410.40,402.60,406.88,
10-April-1998,408.56,412.62,405.57,406.68,
13-April-1998,402.27,411.18,402.27,406.19,
15-April-1998,409.03,420.87,409.03,419.34,
16-April-1998,419.87,421.82,412.21,412.48,
17-April-1998,412.35,417.07,409.73,417.07,
20-April-1998,420.00,428.55,420.00,421.11,
21-April-1998,423.28,429.44,423.28,429.41,
22-April-1998,431.76,433.57,417.80,417.80,
23-April-1998,416.32,419.67,407.61,408.39,
24-April-1998,407.82,409.09,392.90,402.28,
27-April-1998,405.79,411.55,403.29,405.41,
29-April-1998,404.41,405.48,393.64,394.33,
30-April-1998,393.99,398.90,389.10,398.30,
4-May-1998,402.45,412.98,402.45,412.98,
5-May-1998,414.24,415.20,411.32,414.93,
6-May-1998,415.19,415.19,405.78,406.90,
8-May-1998,405.73,405.73,400.70,401.36,
12-May-1998,400.53,400.53,392.40,393.88,
13-May-1998,390.57,390.57,376.61,376.92,
14-May-1998,377.18,389.30,373.21,389.15,
15-May-1998,390.29,391.76,383.36,384.49,
18-May-1998,387.45,394.87,387.45,391.96,
19-May-1998,392.23,394.64,391.34,394.64,
20-May-1998,395.30,400.49,395.16,399.76,
21-May-1998,400.90,401.06,390.80,392.57,
22-May-1998,392.82,394.07,389.76,391.20,
25-May-1998,390.53,395.82,390.13,393.61,
26-May-1998,393.66,394.57,390.64,390.90,
27-May-1998,388.67,389.14,383.34,383.87,
28-May-1998,382.49,386.17,378.20,378.73,
29-May-1998,374.92,380.89,365.88,375.74,
1-June-1998,379.66,391.22,374.77,375.11,
2-June-1998,374.37,375.28,362.57,365.22,
3-June-1998,365.29,365.36,355.09,365.10,
4-June-1998,365.30,367.28,359.81,360.42,
5-June-1998,358.97,358.97,344.48,344.78,
8-June-1998,348.17,349.51,327.48,340.48,
9-June-1998,341.70,347.61,337.44,346.93,
10-June-1998,345.65,345.65,331.37,331.59,
11-June-1998,327.97,333.11,320.63,332.84,
12-June-1998,335.35,340.78,332.94,334.10,
15-June-1998,333.72,333.72,315.85,316.01,
16-June-1998,313.16,315.69,298.32,314.51,
17-June-1998,324.42,336.52,321.93,336.22,
18-June-1998,337.84,339.90,327.63,327.69,
19-June-1998,323.80,323.80,310.91,312.56,
22-June-1998,307.17,307.39,295.96,306.11,
23-June-1998,303.72,303.72,296.47,302.49,
24-June-1998,302.87,314.72,302.87,314.38,
25-June-1998,318.77,324.04,317.89,320.86,
26-June-1998,321.29,321.29,316.33,317.52,
29-June-1998,317.52,329.52,317.52,329.52,
30-June-1998,330.57,330.57,323.52,325.84,
1-July-1998,323.05,324.41,316.56,322.23,
2-July-1998,321.35,321.91,316.88,317.36,
3-July-1998,316.76,316.76,308.96,309.01,
6-July-1998,310.55,318.05,310.55,317.76,
7-July-1998,318.47,324.41,318.26,321.14,
8-July-1998,323.48,328.01,323.20,325.56,
9-July-1998,327.78,333.13,327.78,331.72,
10-July-1998,334.99,337.74,332.30,337.22,
13-July-1998,339.32,343.41,332.07,332.36,
14-July-1998,332.95,336.46,331.40,336.41,
15-July-1998,339.12,341.22,335.35,336.70,
16-July-1998,338.42,347.02,336.10,346.96,
17-July-1998,348.28,349.77,343.99,345.03,
20-July-1998,345.37,345.43,338.00,338.63,
21-July-1998,338.65,341.02,333.82,335.90,
22-July-1998,336.41,337.71,332.36,334.69,
23-July-1998,333.68,333.87,323.17,324.12,
24-July-1998,322.04,323.60,317.79,319.80,
27-July-1998,320.00,323.01,312.62,313.18,
28-July-1998,313.80,321.12,313.49,320.90,
29-July-1998,321.00,326.68,320.38,325.43,
30-July-1998,327.30,329.74,323.13,324.95,
31-July-1998,326.28,326.65,322.57,324.54,
3-August-1998,321.05,321.05,316.45,316.93,
4-August-1998,316.58,319.42,316.49,317.26,
5-August-1998,313.59,319.72,312.65,319.23,
6-August-1998,319.26,322.14,317.02,317.44,
7-August-1998,317.48,319.17,315.78,315.84,
10-August-1998,321.14,321.14,313.60,313.60,
11-August-1998,310.02,310.34,306.47,309.18,
12-August-1998,306.59,310.28,304.80,306.16,
13-August-1998,305.67,311.34,303.69,308.99,
14-August-1998,309.29,310.63,306.57,307.20,
17-August-1998,308.96,311.06,303.37,303.38,
18-August-1998,303.24,303.24,297.82,299.22,
19-August-1998,300.64,303.80,297.10,300.54,
20-August-1998,302.63,309.72,301.15,309.70,
21-August-1998,307.30,309.95,304.53,304.75,
24-August-1998,304.95,308.61,303.19,308.05,
25-August-1998,308.76,312.87,308.76,312.49,
27-August-1998,313.45,317.03,310.48,310.60,
28-August-1998,307.49,308.82,302.41,303.26,
31-August-1998,304.05,306.35,300.53,305.13,
1-September-1998,299.54,300.19,297.09,297.92,
2-September-1998,301.82,302.37,299.29,300.38,
3-September-1998,300.94,304.13,299.82,302.19,
4-September-1998,303.83,307.48,303.51,306.11,
7-September-1998,310.07,315.06,310.07,313.48,
8-September-1998,314.62,317.85,312.76,317.05,
9-September-1998,319.67,322.09,316.91,317.40,
10-September-1998,316.80,320.16,316.08,318.29,
11-September-1998,315.15,316.40,313.19,314.90,
14-September-1998,319.01,322.43,319.01,322.21,
15-September-1998,321.36,323.28,320.77,321.47,
16-September-1998,322.11,324.18,319.09,319.55,
17-September-1998,320.32,321.80,318.52,319.07,
18-September-1998,318.06,318.55,316.34,317.37,
21-September-1998,319.19,321.88,317.37,317.49,
22-September-1998,318.64,319.49,316.18,318.26,
23-September-1998,319.34,322.19,319.29,322.10,
24-September-1998,324.42,330.23,324.42,329.72,
25-September-1998,330.18,332.84,328.77,329.28,
28-September-1998,332.24,334.07,329.07,329.24,
29-September-1998,331.28,331.61,321.90,323.72,
30-September-1998,322.81,323.09,318.59,320.44,
5-October-1998,316.01,316.01,299.83,299.93,
6-October-1998,299.57,303.85,295.01,303.80,
7-October-1998,305.66,312.72,305.51,312.64,
8-October-1998,314.28,315.65,302.95,302.95,
9-October-1998,304.64,308.03,302.41,304.24,
12-October-1998,304.20,305.10,298.53,300.33,
13-October-1998,298.68,299.70,291.87,296.19,
14-October-1998,295.52,301.99,292.87,300.76,
15-October-1998,299.72,301.71,297.35,298.10,
16-October-1998,300.28,300.99,294.90,295.66,
19-October-1998,297.02,298.54,295.66,297.19,
20-October-1998,296.54,296.54,287.03,288.53,
23-October-1998,288.34,292.03,287.23,290.50,
26-October-1998,301.20,305.28,301.12,302.78,
27-October-1998,303.45,303.45,299.40,302.14,
28-October-1998,303.29,303.29,296.52,296.59,
29-October-1998,295.93,297.81,292.59,297.15,
30-October-1998,297.12,298.65,293.46,293.73,
2-November-1998,294.06,294.25,290.20,293.20,
3-November-1998,293.38,294.04,291.88,292.13,
5-November-1998,292.73,294.44,291.87,294.13,
6-November-1998,294.70,297.23,294.70,297.19,
9-November-1998,302.60,307.78,302.60,305.91,
10-November-1998,306.58,308.33,304.22,308.22,
11-November-1998,309.41,311.17,305.92,306.04,
12-November-1998,305.78,308.43,302.92,308.28,
13-November-1998,305.84,309.49,305.56,305.78,
16-November-1998,304.33,306.32,303.20,303.60,
17-November-1998,303.89,306.88,303.87,306.47,
18-November-1998,307.34,310.61,307.12,310.31,
19-November-1998,310.92,311.42,307.05,307.05,
20-November-1998,307.31,307.74,303.39,304.08,
23-November-1998,303.24,303.87,300.76,301.57,
24-November-1998,302.07,303.06,300.08,300.26,
25-November-1998,299.93,299.93,297.72,298.26,
26-November-1998,297.72,299.59,292.14,292.98,
27-November-1998,292.95,293.02,288.30,289.03,
30-November-1998,288.31,291.61,285.62,291.54,
1-December-1998,291.21,292.91,289.98,290.97,
2-December-1998,292.26,293.53,291.25,292.25,
3-December-1998,292.18,292.80,290.48,291.08,
4-December-1998,291.13,294.35,289.91,294.10,
7-December-1998,294.21,301.26,294.21,301.23,
8-December-1998,301.68,303.07,299.27,302.98,
9-December-1998,303.96,305.73,302.86,303.30,
10-December-1998,304.73,305.75,304.24,305.03,
11-December-1998,306.64,308.15,305.39,306.89,
14-December-1998,307.89,309.77,305.10,305.69,
15-December-1998,304.11,304.37,300.02,300.06,
16-December-1998,298.48,301.07,296.77,301.07,
17-December-1998,296.50,299.44,293.34,294.05,
18-December-1998,295.16,296.85,293.22,295.37,
21-December-1998,298.74,305.03,298.74,304.82,
22-December-1998,305.64,305.93,302.47,304.90,
23-December-1998,306.02,308.52,304.21,304.29,
24-December-1998,303.54,304.55,302.38,303.80,
28-December-1998,307.34,314.06,307.34,313.12,
29-December-1998,312.13,314.26,309.61,312.52,
30-December-1998,315.00,319.57,314.98,318.76,
31-December-1998,318.93,319.74,313.70,313.95,
1-January-1999,314.57,315.81,312.77,314.49,
4-January-1999,319.34,323.76,319.34,321.99,
5-January-1999,322.55,324.99,320.17,324.80,
6-January-1999,326.93,330.02,325.59,329.42,
7-January-1999,332.33,339.41,332.33,336.82,
8-January-1999,341.55,346.90,340.80,346.78,
11-January-1999,356.68,359.83,351.57,352.73,
12-January-1999,347.22,350.53,341.61,344.90,
13-January-1999,347.59,348.55,339.90,341.38,
14-January-1999,336.57,342.85,335.79,338.28,
15-January-1999,340.33,341.21,329.53,329.53,
18-January-1999,330.53,335.82,328.77,335.74,
19-January-1999,336.15,337.85,330.03,330.24,
21-January-1999,331.26,340.48,329.22,340.32,
22-January-1999,342.49,344.43,336.56,337.37,
25-January-1999,339.00,340.09,332.88,338.37,
27-January-1999,341.31,346.82,341.09,343.32,
28-January-1999,343.97,344.64,337.28,337.66,
29-January-1999,339.57,339.57,335.15,338.05,
1-February-1999,339.48,342.00,333.33,333.40,
2-February-1999,332.34,333.92,328.55,330.01,
3-February-1999,332.42,334.44,329.87,333.96,
4-February-1999,335.18,335.92,329.10,329.97,
5-February-1999,330.43,330.81,326.21,327.38,
8-February-1999,331.34,333.47,324.64,324.71,
9-February-1999,324.95,327.49,322.36,327.32,
10-February-1999,328.81,335.77,328.06,335.59,
11-February-1999,337.82,340.51,335.51,336.77,
12-February-1999,337.43,340.76,337.31,339.60,
15-February-1999,342.93,345.92,337.30,337.30,
16-February-1999,336.87,341.68,336.87,341.68,
17-February-1999,341.98,344.92,335.83,342.23,
18-February-1999,343.98,348.52,342.65,343.57,
19-February-1999,345.64,346.91,342.30,342.73,
22-February-1999,343.64,346.35,336.86,337.60,
23-February-1999,336.77,336.77,332.08,334.74,
24-February-1999,335.44,336.93,330.66,336.30,
25-February-1999,335.87,339.59,335.75,336.77,
26-February-1999,336.98,337.02,332.08,332.36,
27-February-1999,336.13,347.95,332.06,347.69,
1-March-1999,351.92,359.37,350.42,358.33,
3-March-1999,366.14,372.59,366.57,368.01,
4-March-1999,369.41,369.41,358.18,362.63,
5-March-1999,363.86,368.82,360.16,365.93,
8-March-1999,370.33,378.05,369.78,373.17,
9-March-1999,374.82,377.50,373.48,376.58,
10-March-1999,377.73,380.27,371.59,377.18,
11-March-1999,379.80,379.80,369.25,369.25,
12-March-1999,370.91,373.44,367.67,372.26,
15-March-1999,378.23,383.66,378.23,380.45,
16-March-1999,380.22,383.10,378.09,378.21,
17-March-1999,378.88,381.93,371.48,372.04,
19-March-1999,378.31,379.71,369.52,371.39,
22-March-1999,373.41,379.10,372.43,378.32,
23-March-1999,379.87,383.84,379.87,380.81,
24-March-1999,382.48,383.35,368.86,373.92,
26-March-1999,371.41,371.70,361.54,365.52,
30-March-1999,370.63,374.49,368.46,372.21,
31-March-1999,374.53,381.98,374.53,380.01,
1-April-1999,381.43,381.91,374.54,376.14,
5-April-1999,371.67,371.67,358.11,359.60,
6-April-1999,356.32,361.19,350.69,360.99,
7-April-1999,361.47,365.55,360.62,361.92,
8-April-1999,361.56,362.97,355.47,357.03,
9-April-1999,357.08,357.09,345.62,346.71,
12-April-1999,345.71,348.31,340.35,346.99,
13-April-1999,345.94,347.34,343.32,344.99,
15-April-1999,337.46,337.93,332.49,333.86,
16-April-1999,334.23,353.96,331.40,353.54,
17-April-1999,362.65,367.92,327.97,330.79,
19-April-1999,330.39,343.66,329.67,342.13,
20-April-1999,342.71,345.35,339.32,342.46,
21-April-1999,342.70,347.04,342.70,345.87,
22-April-1999,346.04,349.93,337.40,340.41,
23-April-1999,341.56,343.62,335.00,338.57,
26-April-1999,332.19,332.19,321.08,321.94,
28-April-1999,321.42,325.32,315.35,324.53,
29-April-1999,326.03,333.48,325.90,331.29,
3-May-1999,335.44,341.26,335.44,337.29,
4-May-1999,337.65,349.51,337.65,349.51,
5-May-1999,350.66,360.08,349.96,356.32,
6-May-1999,356.90,363.99,356.90,363.04,
7-May-1999,367.63,371.43,366.64,368.63,
10-May-1999,372.07,378.32,371.91,378.09,
11-May-1999,381.44,386.21,381.44,385.49,
12-May-1999,389.41,390.28,372.22,379.02,
13-May-1999,385.34,390.54,384.79,389.79,
14-May-1999,392.06,397.65,389.95,394.95,
17-May-1999,396.31,400.14,382.39,392.09,
18-May-1999,394.85,401.09,394.51,398.23,
19-May-1999,399.42,407.24,397.10,405.44,
20-May-1999,406.62,412.74,400.60,401.81,
21-May-1999,403.20,403.20,392.77,393.43,
24-May-1999,393.65,396.96,390.41,395.20,
25-May-1999,395.30,400.45,394.77,399.73,
26-May-1999,401.89,402.80,387.88,391.99,
27-May-1999,391.34,395.72,383.09,383.29,
28-May-1999,378.50,379.36,364.07,372.78,
31-May-1999,377.34,390.71,377.34,390.64,
1-June-1999,390.29,392.05,382.73,385.42,
2-June-1999,385.89,389.12,381.74,388.02,
3-June-1999,389.22,393.20,388.39,391.75,
4-June-1999,395.34,398.28,395.22,396.63,
7-June-1999,398.88,400.82,396.43,397.04,
8-June-1999,396.82,400.93,392.57,400.64,
9-June-1999,403.37,405.45,399.26,399.95,
10-June-1999,403.16,404.88,399.96,401.11,
11-June-1999,401.00,401.00,393.21,393.21,
14-June-1999,389.22,390.19,381.73,390.08,
15-June-1999,391.77,394.20,384.59,385.23,
16-June-1999,387.13,395.26,383.43,394.29,
17-June-1999,396.39,404.11,396.39,402.56,
18-June-1999,403.37,406.61,401.46,401.90,
21-June-1999,404.58,412.52,404.58,412.41,
22-June-1999,414.42,418.09,411.23,415.98,
23-June-1999,417.12,418.63,409.43,409.94,
24-June-1999,408.54,409.32,404.34,406.48,
25-June-1999,406.69,410.68,403.91,404.94,
28-June-1999,407.41,413.14,407.41,410.54,
29-June-1999,411.28,413.07,408.70,411.13,
30-June-1999,411.53,411.60,407.10,409.56,
1-July-1999,410.50,412.69,406.21,407.79,
2-July-1999,409.71,413.20,409.33,411.11,
5-July-1999,415.81,423.37,415.81,423.37,
6-July-1999,425.33,427.97,424.40,427.63,
7-July-1999,428.71,432.33,426.53,428.06,
8-July-1999,428.85,430.57,425.89,427.42,
9-July-1999,429.53,433.54,429.17,431.44,
12-July-1999,440.41,453.32,440.41,453.25,
13-July-1999,459.30,461.80,453.09,455.32,
14-July-1999,457.02,464.88,451.33,464.69,
15-July-1999,470.64,473.40,459.95,460.00,
16-July-1999,456.03,458.25,451.89,456.90,
19-July-1999,461.00,470.54,461.00,467.63,
20-July-1999,466.90,467.81,455.29,457.92,
21-July-1999,453.80,466.13,452.19,464.22,
22-July-1999,464.46,470.83,464.03,467.79,
23-July-1999,468.91,470.22,462.28,463.03,
26-July-1999,464.60,464.60,459.08,461.44,
27-July-1999,461.68,461.68,455.42,457.21,
28-July-1999,458.18,462.81,456.65,460.54,
29-July-1999,461.97,462.59,456.94,459.56,
30-July-1999,458.89,458.90,452.73,454.13,
2-August-1999,455.92,455.92,448.53,449.57,
3-August-1999,449.37,451.88,447.67,451.88,
4-August-1999,453.39,463.28,453.39,463.28,
5-August-1999,465.35,467.43,457.61,459.26,
6-August-1999,460.55,460.70,457.63,458.06,
9-August-1999,460.47,468.50,460.47,466.61,
10-August-1999,466.18,466.18,460.80,463.19,
11-August-1999,456.85,465.44,454.15,460.12,
12-August-1999,462.15,463.93,459.62,459.62,
13-August-1999,461.74,462.29,454.23,455.45,
16-August-1999,487.21,489.28,464.82,467.23,
17-August-1999,470.24,476.67,470.24,476.67,
18-August-1999,480.20,488.23,480.20,485.73,
19-August-1999,488.38,489.75,476.61,477.47,
20-August-1999,477.74,481.10,474.10,480.90,
23-August-1999,488.49,495.44,488.49,492.28,
24-August-1999,496.05,498.42,494.63,498.38,
25-August-1999,500.16,501.10,478.95,488.03,
26-August-1999,491.82,499.41,490.35,499.29,
27-August-1999,501.82,503.61,499.88,501.34,
30-August-1999,509.78,511.08,504.14,504.41,
31-August-1999,505.23,505.38,501.11,503.45,
1-September-1999,504.55,504.80,493.76,494.85,
2-September-1999,493.76,493.76,483.52,484.44,
3-September-1999,483.62,487.59,481.63,483.03,
6-September-1999,485.28,496.24,485.28,496.24,
7-September-1999,497.48,498.87,492.29,492.66,
8-September-1999,494.89,499.40,494.89,497.17,
9-September-1999,497.80,500.21,495.16,497.03,
10-September-1999,497.73,498.92,496.01,497.06,
14-September-1999,502.38,504.51,494.24,496.73,
15-September-1999,497.95,499.26,492.34,492.34,
16-September-1999,493.29,493.89,484.10,484.17,
17-September-1999,483.70,488.76,478.07,487.67,
20-September-1999,511.49,515.99,491.77,492.32,
21-September-1999,494.92,495.81,490.25,492.90,
22-September-1999,494.30,505.16,493.89,501.13,
23-September-1999,503.28,509.69,503.28,509.62,
24-September-1999,510.08,516.86,509.74,512.01,
27-September-1999,521.73,527.11,510.74,510.87,
28-September-1999,508.84,510.06,502.03,509.42,
29-September-1999,512.79,518.64,512.79,516.32,
30-September-1999,519.63,519.75,510.73,510.73,
1-October-1999,514.16,514.52,498.98,501.04,
4-October-1999,506.28,509.65,497.24,497.39,
5-October-1999,496.81,504.20,495.12,504.20,
6-October-1999,502.49,516.05,500.87,506.50,
7-October-1999,517.71,534.81,517.71,533.76,
8-October-1999,537.62,545.04,531.24,538.04,
11-October-1999,549.17,556.51,544.02,544.02,
12-October-1999,545.83,550.62,544.51,550.30,
13-October-1999,541.35,552.99,535.19,549.95,
14-October-1999,552.61,560.60,552.61,554.29,
15-October-1999,555.29,555.80,532.02,534.54,
18-October-1999,541.30,546.91,536.29,545.61,
20-October-1999,551.77,557.07,550.07,552.61,
21-October-1999,556.74,557.94,538.28,538.64,
22-October-1999,536.58,536.58,527.40,532.56,
25-October-1999,539.77,547.35,526.58,530.10,
26-October-1999,527.20,534.77,524.46,533.40,
27-October-1999,534.97,535.11,518.81,523.92,
28-October-1999,522.79,522.79,502.95,504.45,
29-October-1999,504.91,504.91,475.95,483.20,
1-November-1999,485.70,487.96,461.45,461.48,
2-November-1999,459.82,488.66,451.31,487.90,
3-November-1999,491.71,495.19,478.16,486.12,
4-November-1999,486.83,491.42,481.57,490.72,
5-November-1999,491.68,501.83,491.59,500.62,
7-November-1999,506.75,511.29,506.75,508.84,
9-November-1999,509.62,509.62,496.63,505.53,
11-November-1999,510.19,513.14,504.43,504.43,
12-November-1999,505.14,506.64,500.94,504.46,
15-November-1999,508.00,508.59,502.32,502.61,
16-November-1999,502.29,502.29,498.97,502.25,
17-November-1999,503.34,508.52,498.09,498.09,
18-November-1999,499.96,501.75,493.07,501.22,
19-November-1999,503.30,506.42,499.50,500.98,
22-November-1999,504.44,510.73,502.76,510.73,
24-November-1999,512.36,521.92,512.36,517.57,
25-November-1999,518.76,524.51,518.76,521.53,
26-November-1999,523.84,524.35,520.76,522.00,
29-November-1999,523.66,527.48,520.60,521.75,
30-November-1999,523.67,524.82,519.74,523.47,
1-December-1999,523.93,529.26,519.54,521.77,
2-December-1999,522.75,532.19,522.39,528.68,
3-December-1999,534.12,536.59,531.29,533.17,
6-December-1999,542.01,548.28,542.01,546.89,
7-December-1999,552.69,554.27,551.04,552.24,
8-December-1999,557.69,561.25,536.10,544.52,
9-December-1999,544.73,549.57,540.67,549.09,
10-December-1999,552.11,553.67,548.49,548.61,
13-December-1999,559.30,563.19,553.65,554.24,
14-December-1999,556.17,556.17,546.15,552.35,
15-December-1999,544.07,550.60,535.68,545.51,
16-December-1999,549.48,558.22,548.97,555.94,
17-December-1999,562.10,563.94,554.21,554.88,
20-December-1999,564.24,570.04,564.11,565.44,
21-December-1999,572.59,573.59,565.26,570.80,
22-December-1999,575.26,583.81,575.26,583.35,
23-December-1999,594.03,594.43,580.58,584.22,
24-December-1999,588.32,588.32,569.04,573.72,
27-December-1999,576.00,577.39,566.61,569.03,
28-December-1999,566.89,575.02,565.38,575.02,
29-December-1999,577.92,586.41,577.92,583.67,
30-December-1999,590.57,592.39,585.14,592.39,
3-January-2000,614.34,635.22,614.34,635.04,
4-January-2000,653.53,654.40,638.89,652.91,
5-January-2000,627.27,654.67,617.29,636.89,
6-January-2000,643.11,649.58,634.24,636.96,
7-January-2000,627.81,627.81,618.89,620.91,
10-January-2000,638.92,641.52,627.50,630.43,
11-January-2000,635.94,639.78,597.59,607.73,
12-January-2000,604.76,623.09,604.76,623.09,
13-January-2000,628.93,635.01,613.16,614.74,
14-January-2000,616.44,617.07,604.81,614.71,
17-January-2000,628.16,634.96,619.95,619.95,
18-January-2000,623.53,623.87,613.67,622.41,
19-January-2000,625.83,633.20,623.01,627.95,
20-January-2000,632.18,635.30,621.48,622.51,
21-January-2000,623.81,633.71,619.95,633.15,
24-January-2000,647.77,651.69,639.83,641.50,
25-January-2000,642.75,643.58,637.21,640.27,
27-January-2000,650.86,653.87,647.00,648.43,
28-January-2000,657.84,659.86,653.68,656.64,
31-January-2000,659.66,660.09,636.38,641.84,
1-February-2000,650.84,655.26,639.26,654.77,
2-February-2000,665.41,675.97,665.41,671.34,
3-February-2000,680.60,686.16,677.54,684.38,
4-February-2000,700.24,700.24,687.69,689.45,
7-February-2000,703.16,710.85,700.53,701.17,
8-February-2000,710.91,714.42,701.67,703.96,
9-February-2000,714.01,722.83,710.03,710.04,
10-February-2000,719.80,729.95,715.34,729.95,
11-February-2000,748.43,749.84,739.15,740.33,
14-February-2000,756.93,763.91,744.92,748.14,
15-February-2000,738.39,758.80,733.94,747.55,
16-February-2000,753.17,765.98,753.17,756.52,
17-February-2000,775.71,785.45,775.71,783.09,
18-February-2000,804.63,804.63,784.47,786.78,
21-February-2000,815.76,823.36,813.33,818.64,
22-February-2000,829.75,830.29,802.05,804.26,
23-February-2000,800.17,805.31,766.76,769.20,
24-February-2000,766.97,773.01,752.33,768.25,
25-February-2000,760.78,760.97,733.41,733.41,
28-February-2000,740.90,749.89,717.23,746.73,
29-February-2000,756.10,778.45,704.64,710.05,
1-March-2000,718.20,744.83,703.56,742.72,
2-March-2000,759.61,772.31,740.59,740.76,
3-March-2000,750.81,750.81,709.52,711.74,
6-March-2000,748.63,750.91,724.27,731.72,
7-March-2000,742.52,743.07,717.58,721.70,
8-March-2000,727.65,739.17,703.60,710.74,
9-March-2000,713.82,718.97,676.02,685.77,
10-March-2000,695.94,708.13,668.70,676.91,
13-March-2000,688.19,701.52,650.70,653.62,
14-March-2000,636.64,652.33,630.12,652.28,
15-March-2000,633.15,655.23,631.89,646.89,
16-March-2000,638.87,642.27,619.05,620.24,
21-March-2000,622.09,635.35,610.72,614.46,
22-March-2000,625.87,638.42,621.52,629.54,
23-March-2000,648.12,649.78,622.60,630.50,
24-March-2000,635.32,637.98,624.44,631.88,
27-March-2000,646.17,657.19,642.31,645.25,
28-March-2000,647.49,652.28,637.02,652.28,
29-March-2000,666.97,668.33,655.98,656.86,
30-March-2000,642.86,642.86,624.22,636.96,
31-March-2000,614.11,629.97,611.12,623.19,
3-April-2000,631.97,632.41,608.87,610.97,
4-April-2000,589.11,589.11,566.64,569.34,
5-April-2000,551.86,583.46,551.86,567.63,
6-April-2000,582.49,584.59,541.95,575.09,
7-April-2000,594.03,615.01,594.03,614.93,
10-April-2000,645.40,649.74,642.42,642.59,
11-April-2000,636.20,649.15,625.81,647.93,
12-April-2000,639.38,645.76,632.05,632.72,
13-April-2000,602.71,607.67,596.51,603.25,
17-April-2000,567.58,569.95,563.52,567.81,
18-April-2000,577.98,577.98,548.59,550.59,
19-April-2000,567.20,568.62,526.20,536.48,
20-April-2000,525.31,538.76,507.14,534.31,
24-April-2000,541.26,542.87,518.91,518.91,
25-April-2000,500.83,514.02,491.24,512.53,
26-April-2000,526.56,541.88,525.08,539.82,
27-April-2000,532.63,535.28,519.11,521.79,
28-April-2000,525.44,525.44,508.90,511.83,
2-May-2000,513.17,513.17,476.39,478.08,
3-May-2000,460.36,475.77,448.08,467.84,
4-May-2000,472.73,492.09,467.65,491.76,
5-May-2000,496.26,513.13,496.26,509.41,
8-May-2000,517.13,522.74,483.76,483.76,
9-May-2000,473.09,495.33,470.17,495.33,
10-May-2000,496.22,496.41,482.42,483.54,
11-May-2000,468.72,471.48,455.22,461.01,
12-May-2000,462.25,464.94,443.44,444.25,
15-May-2000,434.66,458.17,421.48,452.43,
16-May-2000,454.33,455.39,446.64,453.43,
17-May-2000,460.40,469.28,450.16,454.76,
18-May-2000,450.28,456.95,444.51,447.81,
19-May-2000,441.69,441.93,431.51,437.11,
22-May-2000,428.97,431.54,419.56,419.56,
23-May-2000,416.53,422.60,411.03,422.60,
24-May-2000,415.71,426.28,410.89,422.09,
25-May-2000,425.32,434.83,424.10,427.18,
26-May-2000,426.51,431.89,419.96,430.34,
29-May-2000,430.31,445.21,429.24,442.72,
30-May-2000,443.78,456.57,443.63,455.69,
31-May-2000,466.77,479.00,465.88,467.08,
1-June-2000,464.71,464.71,455.53,456.16,
2-June-2000,462.35,472.88,462.35,469.71,
5-June-2000,486.06,497.90,475.39,480.97,
6-June-2000,485.11,489.50,476.95,489.35,
7-June-2000,489.03,498.66,486.36,491.39,
8-June-2000,496.28,503.86,496.28,502.36,
9-June-2000,505.85,508.53,499.26,501.44,
12-June-2000,509.10,509.10,495.25,495.39,
13-June-2000,489.66,496.58,485.00,493.51,
14-June-2000,497.67,502.92,494.58,496.85,
15-June-2000,495.57,503.29,491.21,501.17,
16-June-2000,503.58,515.80,503.43,515.53,
19-June-2000,523.09,530.58,521.34,526.32,
20-June-2000,532.58,535.59,527.02,531.09,
21-June-2000,532.18,532.39,513.65,513.96,
22-June-2000,515.51,520.86,510.07,520.86,
23-June-2000,518.23,522.27,508.93,511.73,
26-June-2000,506.89,513.92,498.76,512.80,
27-June-2000,514.98,518.66,510.64,511.68,
28-June-2000,507.32,516.48,504.89,516.35,
29-June-2000,522.59,526.12,519.05,519.34,
30-June-2000,515.45,519.07,510.74,515.05,
3-July-2000,524.21,528.78,520.51,528.55,
4-July-2000,531.64,536.24,528.97,535.07,
5-July-2000,535.77,538.64,532.82,534.20,
