Date,Open,High,Low,Close
16-February-2000,5782.20,5864.97,5711.75,5725.50,
17-February-2000,5810.24,5877.04,5799.79,5835.15,
18-February-2000,5894.19,5894.19,5681.98,5721.65,
21-February-2000,5874.25,5941.90,5834.51,5876.89,
22-February-2000,6000.30,6009.02,5864.79,5883.33,
23-February-2000,6002.49,6033.98,5612.55,5642.46,
24-February-2000,5764.16,5816.16,5620.83,5810.17,
25-February-2000,5840.25,5840.25,5623.08,5623.08,
28-February-2000,5737.53,5740.69,5580.05,5740.69,
29-February-2000,5827.81,5903.49,5383.61,5446.98,
1-March-2000,5464.65,5681.11,5341.61,5642.12,
2-March-2000,5803.33,5828.79,5528.31,5528.31,
3-March-2000,5602.94,5602.94,5362.80,5378.27,
6-March-2000,5662.29,5692.97,5459.61,5520.69,
7-March-2000,5674.99,5674.99,5525.89,5589.85,
8-March-2000,5711.88,5783.51,5439.14,5511.42,
9-March-2000,5579.87,5607.94,5278.68,5328.79,
10-March-2000,5384.42,5478.97,5196.72,5301.78,
13-March-2000,5372.82,5430.87,5100.62,5129.22,
14-March-2000,5020.55,5177.55,4943.30,5175.71,
15-March-2000,5067.42,5339.94,5045.99,5249.76,
16-March-2000,5249.98,5301.44,5077.33,5102.41,
21-March-2000,5177.59,5230.36,5085.53,5133.24,
22-March-2000,5204.07,5247.28,5159.36,5201.87,
23-March-2000,5314.32,5314.32,5088.10,5115.02,
24-March-2000,5083.17,5203.93,5052.74,5141.42,
27-March-2000,5203.16,5286.81,5126.35,5146.30,
28-March-2000,5094.17,5156.23,5044.17,5156.12,
29-March-2000,5233.76,5233.76,5080.45,5102.46,
30-March-2000,4984.10,5058.44,4891.40,5041.08,
31-March-2000,4892.43,5022.24,4867.23,5001.28,
3-April-2000,5070.50,5085.00,4977.21,5052.94,
4-April-2000,4907.41,4907.41,4666.95,4691.46,
5-April-2000,4616.36,4852.45,4601.58,4757.06,
6-April-2000,4899.45,4899.45,4608.11,4866.73,
7-April-2000,4987.10,5222.80,4987.10,5219.20,
10-April-2000,5481.49,5532.54,5435.35,5442.86,
11-April-2000,5428.70,5541.82,5368.20,5541.54,
12-April-2000,5502.42,5542.81,5416.19,5426.82,
13-April-2000,5130.18,5205.69,5106.23,5172.13,
17-April-2000,4797.95,4899.54,4797.95,4880.71,
18-April-2000,4973.25,4981.42,4723.19,4745.47,
19-April-2000,4884.81,4901.50,4571.12,4665.81,
20-April-2000,4561.07,4698.34,4431.74,4657.42,
24-April-2000,4723.27,4723.27,4509.09,4511.05,
25-April-2000,4336.64,4552.48,4284.17,4533.99,
26-April-2000,4692.78,4803.27,4644.12,4792.95,
27-April-2000,4761.90,4799.26,4637.03,4679.63,
28-April-2000,4767.89,4767.89,4625.00,4657.55,
2-May-2000,4736.02,4737.68,4344.51,4372.22,
3-May-2000,4200.74,4394.58,4109.66,4335.29,
4-May-2000,4384.53,4568.54,4335.04,4553.92,
5-May-2000,4600.64,4731.94,4590.13,4693.88,
8-May-2000,4744.83,4757.89,4463.40,4463.40,
9-May-2000,4365.26,4578.49,4351.14,4578.49,
10-May-2000,4593.38,4593.38,4449.89,4458.40,
11-May-2000,4324.19,4352.56,4198.17,4251.36,
12-May-2000,4243.54,4267.87,4102.77,4107.14,
15-May-2000,4024.66,4249.45,3912.95,4212.53,
16-May-2000,4239.44,4247.19,4154.07,4230.13,
17-May-2000,4306.01,4367.22,4195.19,4234.23,
18-May-2000,4205.48,4254.35,4159.90,4192.44,
19-May-2000,4149.39,4150.77,4026.64,4068.65,
22-May-2000,3978.54,4015.38,3920.18,3920.18,
23-May-2000,3878.82,3943.54,3831.86,3943.54,
24-May-2000,3872.70,3981.46,3840.11,3933.65,
25-May-2000,3962.98,4060.76,3961.02,3999.03,
26-May-2000,3994.40,4097.60,3947.33,4084.71,
29-May-2000,4082.91,4222.65,4064.46,4189.85,
30-May-2000,4207.01,4318.65,4185.36,4311.77,
31-May-2000,4434.99,4536.10,4416.88,4433.61,
1-June-2000,4406.52,4412.20,4321.26,4325.47,
2-June-2000,4381.70,4486.99,4381.70,4453.47,
5-June-2000,4609.78,4705.49,4485.29,4531.53,
6-June-2000,4555.18,4605.46,4488.23,4591.68,
7-June-2000,4580.89,4650.88,4556.52,4604.84,
8-June-2000,4656.00,4746.88,4656.00,4728.81,
9-June-2000,4772.00,4797.59,4712.21,4729.63,
12-June-2000,4794.67,4800.13,4638.81,4639.46,
13-June-2000,4583.34,4640.59,4555.09,4615.13,
14-June-2000,4648.78,4693.67,4604.50,4625.04,
15-June-2000,4609.98,4685.63,4575.03,4653.22,
16-June-2000,4666.06,4768.59,4654.12,4764.67,
19-June-2000,4808.25,4884.89,4788.94,4837.24,
20-June-2000,4891.23,4919.63,4834.79,4863.90,
21-June-2000,4888.43,4888.43,4723.57,4731.57,
22-June-2000,4749.40,4795.10,4693.46,4794.16,
23-June-2000,4771.07,4822.63,4687.31,4721.70,
26-June-2000,4674.21,4697.63,4607.58,4670.09,
27-June-2000,4682.59,4732.70,4677.57,4686.91,
28-June-2000,4660.28,4748.80,4642.56,4748.80,
29-June-2000,4820.58,4849.97,4785.63,4792.74,
30-June-2000,4760.60,4792.69,4694.88,4748.77,
3-July-2000,4846.69,4853.83,4778.74,4844.98,
4-July-2000,4870.86,4902.71,4840.39,4887.06,
5-July-2000,4898.15,4940.38,4881.15,4912.11,
6-July-2000,4862.99,4908.34,4846.64,4885.60,
7-July-2000,4920.14,4924.22,4900.31,4905.94,
10-July-2000,4908.74,4920.38,4847.45,4867.43,
11-July-2000,4887.76,4919.31,4863.96,4898.07,
12-July-2000,4883.65,4967.14,4862.49,4964.28,
13-July-2000,4994.92,5058.90,4878.45,4880.80,
14-July-2000,4891.43,4951.95,4847.51,4856.82,
17-July-2000,4874.41,4883.30,4747.32,4747.32,
18-July-2000,4741.15,4777.50,4704.40,4734.80,
19-July-2000,4672.19,4721.85,4604.54,4616.01,
20-July-2000,4592.28,4634.46,4538.95,4575.67,
21-July-2000,4601.08,4606.21,4460.42,4463.66,
24-July-2000,4347.52,4353.44,4188.34,4188.34,
25-July-2000,4097.22,4369.14,4052.61,4336.20,
26-July-2000,4361.88,4374.38,4191.27,4191.27,
27-July-2000,4149.84,4287.86,4113.42,4281.13,
28-July-2000,4275.34,4348.88,4244.73,4276.70,
31-July-2000,4232.54,4301.71,4225.57,4279.86,
1-August-2000,4295.35,4302.86,4239.82,4253.69,
2-August-2000,4224.01,4264.17,4193.58,4260.88,
3-August-2000,4232.21,4279.51,4204.41,4207.63,
4-August-2000,4241.23,4266.21,4155.45,4186.16,
7-August-2000,4203.77,4232.80,4159.35,4201.25,
8-August-2000,4217.68,4327.00,4200.99,4317.22,
9-August-2000,4347.59,4374.68,4296.57,4317.04,
10-August-2000,4312.24,4360.91,4244.19,4253.23,
11-August-2000,4236.55,4250.63,4176.47,4192.00,
14-August-2000,4204.33,4233.49,4142.81,4232.51,
16-August-2000,4263.76,4337.06,4263.76,4325.67,
17-August-2000,4346.03,4365.43,4267.91,4294.18,
18-August-2000,4297.90,4364.39,4290.12,4347.04,
21-August-2000,4383.81,4426.48,4377.92,4409.57,
22-August-2000,4481.22,4483.87,4438.72,4461.23,
23-August-2000,4447.70,4500.30,4426.62,4444.79,
24-August-2000,4445.56,4471.86,4417.14,4459.07,
25-August-2000,4482.20,4485.63,4414.72,4416.86,
28-August-2000,4443.71,4452.76,4393.61,4395.81,
29-August-2000,4382.56,4412.84,4370.50,4401.82,
30-August-2000,4416.14,4436.57,4387.39,4411.85,
31-August-2000,4409.84,4485.20,4404.62,4477.31,
4-September-2000,4571.89,4620.32,4557.11,4602.43,
5-September-2000,4623.83,4623.83,4574.89,4598.65,
6-September-2000,4577.50,4640.10,4571.92,4606.35,
7-September-2000,4579.68,4660.68,4578.37,4628.93,
8-September-2000,4649.97,4677.67,4640.25,4668.27,
11-September-2000,4715.30,4748.81,4694.40,4696.60,
12-September-2000,4705.82,4766.36,4681.03,4763.63,
13-September-2000,4776.52,4790.63,4690.50,4702.52,
14-September-2000,4721.98,4741.42,4640.87,4671.92,
15-September-2000,4666.47,4685.66,4539.35,4562.38,
18-September-2000,4511.42,4513.09,4362.47,4366.41,
19-September-2000,4295.63,4390.21,4171.89,4264.34,
20-September-2000,4325.78,4339.37,4211.87,4325.25,
21-September-2000,4304.25,4331.38,4257.04,4257.20,
22-September-2000,4188.47,4208.66,4028.49,4032.37,
25-September-2000,4144.81,4210.00,4105.75,4173.48,
26-September-2000,4159.87,4160.13,4056.03,4089.58,
27-September-2000,4025.68,4172.65,4004.73,4164.10,
28-September-2000,4155.71,4184.61,4043.67,4067.38,
29-September-2000,4122.28,4122.28,4056.72,4090.38,
3-October-2000,4035.64,4139.53,4028.51,4135.55,
4-October-2000,4101.63,4173.65,4101.63,4160.41,
5-October-2000,4177.09,4197.39,4115.62,4116.25,
6-October-2000,4085.02,4131.25,4042.95,4092.42,
9-October-2000,4106.15,4135.16,4055.42,4056.07,
10-October-2000,4079.61,4079.61,3931.21,3945.28,
11-October-2000,3892.78,3895.81,3803.72,3836.51,
12-October-2000,3793.61,3879.47,3777.49,3847.58,
13-October-2000,3749.77,3793.08,3714.46,3738.93,
16-October-2000,3908.73,3930.10,3726.58,3728.67,
17-October-2000,3702.40,3718.74,3613.74,3664.79,
18-October-2000,3625.32,3640.73,3545.01,3593.63,
19-October-2000,3576.44,3702.83,3491.55,3702.83,
20-October-2000,3799.78,3801.86,3691.89,3692.75,
23-October-2000,3709.54,3716.60,3608.36,3619.53,
24-October-2000,3603.66,3656.31,3584.38,3651.99,
25-October-2000,3664.12,3748.96,3662.23,3743.61,
26-October-2000,3743.61,3761.46,3739.54,3757.16,
27-October-2000,3770.66,3773.54,3704.54,3729.12,
30-October-2000,3744.10,3751.28,3680.18,3689.43,
31-October-2000,3672.48,3713.91,3646.73,3711.02,
1-November-2000,3749.35,3807.70,3734.98,3788.53,
2-November-2000,3799.66,3882.54,3795.45,3875.79,
3-November-2000,3907.23,3960.14,3894.59,3935.70,
6-November-2000,3971.98,4005.19,3919.34,3931.54,
7-November-2000,3917.10,3959.93,3910.81,3954.83,
8-November-2000,3958.69,4045.05,3958.69,4028.71,
9-November-2000,3981.31,4046.01,3980.20,4022.50,
10-November-2000,4011.06,4032.94,3930.35,3941.13,
13-November-2000,3842.63,3863.35,3797.50,3820.08,
14-November-2000,3816.13,3952.39,3816.13,3943.54,
15-November-2000,3994.88,4016.09,3931.84,3946.53,
16-November-2000,3946.83,3971.32,3884.88,3901.90,
17-November-2000,3869.17,3917.59,3848.86,3905.84,
20-November-2000,3928.62,3942.55,3908.28,3926.52,
21-November-2000,3889.18,3928.58,3882.65,3924.70,
22-November-2000,3938.46,3947.98,3861.01,3862.39,
23-November-2000,3837.11,3871.34,3826.42,3852.40,
24-November-2000,3860.52,3889.56,3856.58,3868.34,
27-November-2000,3930.96,3972.48,3902.10,3969.20,
28-November-2000,3962.21,4038.64,3962.20,4023.92,
29-November-2000,3997.33,4046.19,3957.19,3996.18,
30-November-2000,4003.41,4019.52,3972.85,3997.99,
1-December-2000,3968.89,4054.86,3966.55,4031.96,
4-December-2000,4078.56,4088.28,4034.62,4036.49,
5-December-2000,4061.90,4082.44,4048.85,4071.98,
6-December-2000,4155.22,4156.66,4097.55,4108.43,
7-December-2000,4099.49,4136.74,4095.99,4124.91,
8-December-2000,4134.10,4167.32,4134.10,4156.08,
11-December-2000,4198.72,4233.26,4178.51,4228.29,
12-December-2000,4254.16,4255.69,4210.15,4219.48,
13-December-2000,4235.56,4298.63,4235.56,4284.98,
14-December-2000,4297.44,4332.65,4256.34,4270.45,
15-December-2000,4241.46,4264.83,4130.60,4137.16,
18-December-2000,4121.86,4186.77,4108.68,4169.39,
19-December-2000,4188.02,4200.34,4143.56,4152.94,
20-December-2000,4106.34,4121.82,4057.95,4086.41,
21-December-2000,4013.10,4064.71,3968.34,4034.23,
22-December-2000,4057.72,4080.30,3895.37,3905.90,
26-December-2000,3927.51,3939.08,3810.99,3826.82,
27-December-2000,3830.37,3902.85,3803.69,3877.55,
28-December-2000,3918.17,3940.45,3895.21,3932.78,
29-December-2000,3933.95,3978.25,3904.32,3972.12,
1-January-2001,3990.65,4021.83,3937.33,3955.08,
2-January-2001,3953.22,4028.57,3929.37,4018.88,
3-January-2001,3977.58,4067.66,3977.58,4060.02,
4-January-2001,4180.97,4180.97,4109.55,4115.37,
5-January-2001,4116.34,4195.01,4115.35,4183.73,
8-January-2001,4164.76,4206.72,4101.53,4120.43,
9-January-2001,4114.74,4166.84,4101.01,4125.31,
10-January-2001,4151.58,4155.86,4035.44,4047.64,
11-January-2001,4066.13,4077.54,4006.54,4027.13,
12-January-2001,4059.41,4082.77,4018.28,4036.58,
15-January-2001,4074.32,4080.14,4018.24,4046.76,
16-January-2001,4052.18,4097.07,4023.90,4070.73,
17-January-2001,4101.18,4125.10,4072.09,4083.41,
18-January-2001,4106.15,4122.66,4085.81,4113.21,
19-January-2001,4149.25,4201.94,4137.31,4194.46,
22-January-2001,4247.45,4278.55,4223.56,4267.11,
23-January-2001,4277.83,4321.75,4272.87,4296.69,
24-January-2001,4320.51,4339.41,4295.71,4326.42,
25-January-2001,4327.84,4341.33,4273.70,4330.22,
29-January-2001,4158.86,4262.76,4158.86,4234.57,
30-January-2001,4269.41,4373.22,4256.76,4372.04,
31-January-2001,4367.58,4409.33,4322.68,4326.72,
1-February-2001,4303.13,4335.39,4230.17,4286.11,
2-February-2001,4280.96,4373.40,4280.96,4352.26,
5-February-2001,4337.52,4397.19,4337.52,4370.47,
6-February-2001,4392.24,4404.67,4369.93,4375.29,
7-February-2001,4376.92,4379.22,4303.28,4312.93,
8-February-2001,4293.87,4387.85,4290.88,4381.19,
9-February-2001,4395.44,4436.48,4387.99,4397.33,
12-February-2001,4429.91,4446.08,4389.02,4406.30,
13-February-2001,4437.32,4440.76,4354.10,4363.05,
14-February-2001,4350.33,4375.51,4320.89,4363.11,
15-February-2001,4372.60,4459.19,4371.95,4437.99,
16-February-2001,4458.73,4462.11,4315.95,4330.32,
19-February-2001,4363.79,4378.06,4302.10,4350.65,
20-February-2001,4360.16,4382.36,4342.61,4359.22,
21-February-2001,4338.31,4362.50,4285.19,4302.23,
22-February-2001,4252.27,4286.63,4190.96,4262.55,
23-February-2001,4261.81,4277.36,4118.09,4122.16,
26-February-2001,4168.71,4174.85,4074.12,4112.69,
27-February-2001,4140.63,4156.03,4020.68,4069.68,
28-February-2001,4070.37,4264.02,4056.40,4247.04,
1-March-2001,4288.23,4386.98,4215.27,4271.65,
2-March-2001,4323.18,4341.67,4077.42,4095.16,
5-March-2001,4073.73,4127.12,3947.71,3998.12,
7-March-2001,4062.41,4114.11,3913.67,4046.89,
8-March-2001,4089.83,4108.03,4016.71,4056.94,
9-March-2001,3986.82,3986.82,3821.59,3881.96,
12-March-2001,3862.63,3930.68,3748.39,3767.89,
13-March-2001,3605.53,3777.48,3436.75,3540.65,
14-March-2001,3508.13,3757.12,3493.94,3725.03,
15-March-2001,3666.20,3823.78,3661.84,3819.86,
16-March-2001,3752.36,3867.47,3696.52,3745.74,
19-March-2001,3728.51,3774.69,3680.26,3722.49,
20-March-2001,3736.09,3740.07,3644.51,3672.40,
21-March-2001,3633.22,3801.78,3618.14,3791.07,
22-March-2001,3785.96,3818.03,3708.80,3713.97,
23-March-2001,3735.51,3743.83,3561.01,3635.28,
26-March-2001,3640.47,3654.04,3600.39,3636.32,
27-March-2001,3634.48,3712.27,3631.29,3694.82,
28-March-2001,3736.54,3792.76,3736.54,3788.21,
29-March-2001,3739.63,3799.68,3721.45,3751.56,
30-March-2001,3714.11,3723.73,3589.93,3604.38,
2-April-2001,3491.41,3578.95,3436.33,3566.26,
3-April-2001,3543.82,3619.62,3543.82,3605.01,
4-April-2001,3558.48,3577.25,3511.12,3565.65,
6-April-2001,3663.74,3676.82,3558.13,3576.00,
9-April-2001,3570.53,3579.24,3502.44,3544.08,
10-April-2001,3542.44,3542.44,3422.11,3458.39,
11-April-2001,3476.41,3481.15,3298.12,3325.46,
12-April-2001,3254.52,3264.57,3120.13,3183.77,
16-April-2001,3172.15,3258.44,3096.51,3251.62,
17-April-2001,3231.94,3331.78,3220.65,3312.29,
18-April-2001,3311.20,3442.65,3311.20,3438.75,
19-April-2001,3552.17,3621.03,3471.03,3574.08,
20-April-2001,3620.90,3620.90,3523.74,3583.04,
23-April-2001,3583.42,3637.36,3561.96,3587.01,
24-April-2001,3547.23,3593.84,3526.36,3589.99,
25-April-2001,3586.94,3639.11,3569.71,3600.83,
26-April-2001,3649.36,3651.79,3547.46,3557.19,
27-April-2001,3389.22,3458.77,3357.83,3422.76,
30-April-2001,3459.51,3522.70,3440.71,3519.16,
2-May-2001,3565.53,3586.64,3530.25,3538.42,
3-May-2001,3528.70,3551.80,3479.81,3494.48,
4-May-2001,3471.95,3521.92,3465.50,3514.59,
7-May-2001,3562.97,3573.19,3539.46,3544.81,
8-May-2001,3544.86,3587.07,3544.86,3580.37,
9-May-2001,3580.37,3629.65,3569.14,3586.58,
10-May-2001,3586.58,3588.95,3550.05,3568.27,
11-May-2001,3564.65,3577.79,3545.19,3559.77,
14-May-2001,3552.55,3577.28,3536.57,3568.93,
15-May-2001,3480.42,3579.35,3420.14,3576.96,
16-May-2001,3585.79,3630.26,3585.79,3592.06,
17-May-2001,3607.46,3675.45,3607.46,3669.76,
18-May-2001,3674.42,3700.88,3648.36,3655.03,
21-May-2001,3656.09,3681.19,3630.60,3640.10,
22-May-2001,3643.29,3663.16,3630.03,3640.60,
23-May-2001,3640.80,3683.52,3640.80,3674.54,
24-May-2001,3670.91,3709.18,3670.91,3683.20,
25-May-2001,3686.16,3700.66,3647.35,3659.81,
28-May-2001,3663.06,3728.05,3663.06,3720.15,
29-May-2001,3732.03,3751.70,3725.83,3742.07,
30-May-2001,3745.57,3759.96,3653.31,3662.04,
31-May-2001,3623.62,3638.46,3592.22,3631.91,
1-June-2001,3637.03,3651.32,3555.74,3557.64,
4-June-2001,3565.88,3590.56,3490.83,3498.38,
5-June-2001,3495.99,3510.68,3434.88,3460.04,
6-June-2001,3473.32,3507.24,3448.44,3457.31,
7-June-2001,3455.86,3459.51,3395.52,3457.24,
8-June-2001,3466.66,3502.78,3452.94,3495.84,
11-June-2001,3507.34,3525.04,3482.80,3509.32,
12-June-2001,3504.24,3517.36,3484.08,3498.39,
13-June-2001,3499.32,3519.13,3492.95,3501.61,
14-June-2001,3491.36,3501.50,3446.96,3453.77,
15-June-2001,3434.33,3434.33,3360.11,3372.94,
18-June-2001,3368.68,3368.68,3295.34,3353.11,
19-June-2001,3357.11,3418.99,3339.84,3410.95,
20-June-2001,3410.10,3420.33,3369.31,3406.05,
21-June-2001,3408.28,3427.75,3385.87,3405.64,
22-June-2001,3402.14,3409.76,3361.79,3381.76,
25-June-2001,3378.17,3378.17,3306.83,3318.67,
26-June-2001,3313.13,3417.94,3287.94,3407.32,
27-June-2001,3407.68,3434.13,3378.53,3411.64,
28-June-2001,3411.68,3427.37,3391.72,3404.86,
29-June-2001,3406.79,3474.71,3394.91,3456.78,
2-July-2001,3480.06,3487.00,3418.28,3426.03,
3-July-2001,3452.11,3452.11,3300.15,3312.29,
4-July-2001,3295.85,3337.52,3286.77,3311.88,
5-July-2001,3321.14,3364.80,3306.74,3317.63,
6-July-2001,3299.96,3310.10,3286.74,3305.78,
9-July-2001,3290.85,3299.57,3260.68,3290.81,
10-July-2001,3300.98,3340.88,3296.41,3328.27,
11-July-2001,3328.37,3388.75,3316.85,3376.21,
12-July-2001,3390.34,3459.37,3384.74,3452.75,
13-July-2001,3470.94,3513.79,3438.03,3453.99,
16-July-2001,3453.63,3478.11,3427.82,3434.83,
17-July-2001,3414.06,3440.29,3397.65,3431.93,
18-July-2001,3434.94,3446.18,3377.58,3383.41,
19-July-2001,3372.92,3380.27,3352.12,3370.93,
20-July-2001,3375.82,3389.49,3331.42,3340.75,
23-July-2001,3340.89,3340.89,3310.95,3330.98,
24-July-2001,3326.84,3340.91,3306.17,3335.08,
25-July-2001,3307.16,3338.22,3296.43,3301.97,
26-July-2001,3298.64,3318.60,3254.28,3259.03,
27-July-2001,3260.04,3278.85,3241.66,3251.53,
30-July-2001,3255.92,3289.46,3249.46,3285.89,
31-July-2001,3288.86,3335.67,3255.98,3329.28,
1-August-2001,3335.00,3346.21,3276.72,3284.17,
2-August-2001,3293.83,3310.86,3278.54,3298.78,
3-August-2001,3300.02,3337.79,3300.02,3325.38,
6-August-2001,3323.36,3356.34,3322.44,3329.95,
7-August-2001,3322.81,3345.98,3317.44,3319.67,
8-August-2001,3317.51,3321.18,3294.19,3302.32,
9-August-2001,3290.86,3324.96,3279.62,3319.61,
10-August-2001,3312.50,3335.71,3308.76,3316.21,
13-August-2001,3321.19,3332.28,3283.44,3287.62,
14-August-2001,3290.58,3336.47,3290.58,3331.89,
16-August-2001,3326.24,3357.07,3321.74,3337.91,
17-August-2001,3341.95,3359.07,3293.83,3296.71,
20-August-2001,3287.69,3290.24,3271.54,3278.92,
21-August-2001,3286.13,3310.53,3286.13,3297.43,
23-August-2001,3307.29,3316.33,3292.66,3308.79,
24-August-2001,3302.22,3308.90,3287.58,3305.51,
27-August-2001,3318.44,3337.94,3310.29,3318.32,
28-August-2001,3318.65,3333.17,3308.35,3313.07,
29-August-2001,3282.30,3327.67,3282.30,3300.62,
30-August-2001,3296.78,3305.98,3281.17,3286.87,
31-August-2001,3282.39,3282.39,3241.12,3244.95,
3-September-2001,3245.71,3267.93,3222.53,3227.12,
4-September-2001,3227.86,3246.76,3209.84,3231.60,
5-September-2001,3232.38,3245.99,3218.04,3228.60,
6-September-2001,3219.84,3233.49,3187.66,3202.55,
7-September-2001,3196.41,3203.54,3166.97,3198.40,
10-September-2001,3224.90,3224.90,3180.85,3183.63,
11-September-2001,3189.09,3198.81,3141.57,3150.40,
12-September-2001,3030.29,3046.22,2954.35,3032.71,
13-September-2001,3038.88,3068.49,2982.16,2987.50,
14-September-2001,2986.86,2986.86,2770.24,2830.12,
17-September-2001,2758.16,2758.16,2640.58,2680.98,
18-September-2001,2680.04,2814.07,2680.04,2782.47,
19-September-2001,2785.37,2817.48,2785.37,2804.16,
20-September-2001,2781.46,2781.46,2674.82,2761.66,
21-September-2001,2753.96,2753.96,2594.87,2600.12,
24-September-2001,2627.25,2688.95,2627.25,2651.78,
25-September-2001,2668.37,2727.32,2613.53,2617.35,
26-September-2001,2621.89,2682.59,2615.04,2667.34,
27-September-2001,2674.29,2726.97,2669.05,2715.50,
28-September-2001,2727.34,2830.35,2727.34,2811.60,
1-October-2001,2817.74,2822.77,2773.03,2795.30,
3-October-2001,2802.24,2808.45,2742.85,2754.95,
4-October-2001,2763.17,2798.69,2763.17,2788.97,
5-October-2001,2789.10,2826.16,2765.21,2812.90,
8-October-2001,2767.93,2784.09,2718.41,2765.37,
9-October-2001,2772.21,2802.34,2772.21,2794.42,
10-October-2001,2836.74,2904.59,2836.74,2896.60,
11-October-2001,2899.80,2956.86,2899.80,2943.69,
12-October-2001,2960.50,2989.63,2947.34,2959.39,
15-October-2001,2951.69,2983.33,2940.08,2976.30,
16-October-2001,2978.11,3002.00,2971.57,2992.46,
17-October-2001,2998.86,3050.07,2998.86,3043.85,
18-October-2001,3023.29,3034.97,2967.68,2981.33,
19-October-2001,3003.02,3025.89,3003.02,3016.84,
22-October-2001,3025.03,3061.77,2993.89,3001.86,
23-October-2001,3010.94,3065.48,3010.94,3061.91,
24-October-2001,3057.00,3083.65,3026.63,3040.16,
25-October-2001,3047.39,3066.04,3013.83,3022.16,
29-October-2001,3028.71,3063.90,3004.03,3009.33,
30-October-2001,2995.37,2995.37,2953.38,2957.45,
31-October-2001,2958.39,2998.70,2942.49,2989.35,
1-November-2001,3003.95,3062.77,3003.95,3049.80,
2-November-2001,3059.52,3100.29,3040.84,3052.60,
5-November-2001,3058.11,3070.66,3030.57,3037.01,
6-November-2001,3038.02,3087.59,3038.02,3068.89,
7-November-2001,3071.78,3109.26,3006.97,3013.94,
8-November-2001,3020.39,3067.55,3017.41,3059.97,
9-November-2001,3070.58,3092.01,3069.62,3079.67,
12-November-2001,3084.42,3106.43,3081.15,3094.14,
13-November-2001,3093.78,3101.58,3059.42,3077.19,
14-November-2001,3079.88,3124.33,3079.88,3113.04,
15-November-2001,3116.72,3195.52,3107.80,3180.23,
19-November-2001,3211.26,3293.28,3205.46,3280.48,
20-November-2001,3296.17,3326.76,3223.99,3231.66,
21-November-2001,3233.61,3273.30,3223.32,3244.09,
22-November-2001,3246.48,3305.84,3246.48,3258.13,
23-November-2001,3263.06,3301.34,3245.58,3252.20,
26-November-2001,3262.93,3335.95,3262.93,3322.77,
27-November-2001,3360.93,3377.81,3278.69,3287.57,
28-November-2001,3289.70,3322.52,3283.08,3294.12,
29-November-2001,3284.32,3296.98,3270.27,3287.56,
3-December-2001,3301.05,3311.83,3271.55,3275.47,
4-December-2001,3276.65,3335.36,3276.65,3320.28,
5-December-2001,3334.64,3416.03,3334.64,3409.64,
6-December-2001,3440.56,3500.20,3414.43,3431.57,
7-December-2001,3433.82,3468.28,3426.06,3436.37,
10-December-2001,3445.22,3468.19,3434.04,3442.89,
11-December-2001,3440.38,3467.08,3416.56,3419.13,
12-December-2001,3436.34,3462.97,3404.37,3412.15,
13-December-2001,3412.59,3440.52,3308.86,3388.59,
14-December-2001,3388.87,3388.87,3336.18,3353.60,
18-December-2001,3362.67,3384.66,3301.36,3335.88,
19-December-2001,3340.65,3350.73,3257.45,3262.67,
20-December-2001,3257.24,3281.12,3231.30,3271.64,
21-December-2001,3268.99,3268.99,3218.93,3235.49,
24-December-2001,3227.30,3244.24,3181.57,3232.97,
26-December-2001,3227.80,3262.92,3170.23,3175.86,
27-December-2001,3172.27,3193.39,3126.65,3131.78,
28-December-2001,3132.27,3186.33,3100.57,3184.44,
31-December-2001,3186.82,3270.68,3186.82,3262.33,
1-January-2002,3262.01,3299.98,3236.76,3246.15,
2-January-2002,3243.84,3280.43,3243.32,3269.16,
3-January-2002,3282.68,3309.38,3272.21,3308.02,
4-January-2002,3323.55,3393.66,3323.55,3375.74,
7-January-2002,3377.13,3438.86,3377.13,3401.80,
8-January-2002,3407.57,3454.50,3397.16,3437.78,
9-January-2002,3440.44,3466.73,3392.61,3400.89,
10-January-2002,3396.09,3413.25,3371.91,3381.96,
11-January-2002,3381.41,3401.80,3298.85,3362.88,
14-January-2002,3373.69,3446.92,3373.69,3407.84,
15-January-2002,3405.90,3413.02,3340.01,3352.52,
16-January-2002,3357.17,3393.34,3331.40,3348.80,
17-January-2002,3348.80,3420.24,3309.97,3401.15,
18-January-2002,3408.28,3439.83,3366.14,3377.05,
21-January-2002,3370.50,3396.92,3369.73,3382.29,
22-January-2002,3383.00,3402.92,3365.01,3368.28,
23-January-2002,3368.91,3397.76,3365.53,3373.07,
24-January-2002,3380.75,3399.09,3352.84,3357.79,
25-January-2002,3358.20,3366.00,3326.02,3332.30,
28-January-2002,3338.37,3363.17,3312.74,3317.64,
29-January-2002,3317.61,3332.56,3304.12,3313.28,
30-January-2002,3302.73,3309.98,3275.58,3298.79,
31-January-2002,3305.91,3339.98,3303.01,3311.03,
1-February-2002,3334.69,3356.05,3325.98,3333.92,
4-February-2002,3336.17,3353.29,3312.55,3317.01,
5-February-2002,3316.42,3322.43,3290.00,3311.73,
6-February-2002,3329.23,3433.02,3329.23,3427.39,
7-February-2002,3439.62,3495.83,3423.31,3436.94,
8-February-2002,3444.89,3514.75,3444.87,3493.92,
11-February-2002,3500.41,3551.95,3500.41,3515.45,
12-February-2002,3523.30,3554.73,3480.10,3497.68,
13-February-2002,3504.89,3535.57,3504.89,3519.87,
