"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"10-Nov-2006","     4950.45","     4979.50","     4945.90","     4967.65","       55511062","         1119.14"
"13-Nov-2006","     4990.30","     5033.25","     4989.95","     5031.10","       51791114","         1000.16"
"14-Nov-2006","     5062.00","     5073.25","     5008.60","     5023.35","       62536513","         1432.93"
"15-Nov-2006","     5046.50","     5052.05","     5005.50","     5037.00","       65620115","         1557.62"
"16-Nov-2006","     5053.90","     5093.90","     5037.30","     5049.75","       71522069","         1559.26"
"17-Nov-2006","     5066.90","     5072.25","     4934.10","     4967.60","       54806703","         1234.90"
"20-Nov-2006","     4927.85","     4927.85","     4824.00","     4893.95","       60488659","         1262.63"
"21-Nov-2006","     4920.70","     4976.40","     4920.70","     4967.20","       47552467","         1035.74"
"22-Nov-2006","     4997.00","     5024.95","     4992.50","     5012.05","       50496161","         1210.21"
"23-Nov-2006","     5022.35","     5059.90","     5010.15","     5040.95","       51574035","         1179.97"
"24-Nov-2006","     5052.35","     5079.25","     5047.55","     5053.25","       48111842","         1259.27"
"27-Nov-2006","     5064.05","     5090.15","     5064.05","     5080.20","       40818295","          850.55"
"28-Nov-2006","     5042.85","     5056.50","     5010.55","     5037.05","       43754394","          962.34"
"29-Nov-2006","     5065.55","     5108.30","     5065.55","     5090.10","       52266651","          959.06"
"30-Nov-2006","     5118.40","     5127.80","     5060.50","     5069.00","       59079560","         1104.51"
"01-Dec-2006","     5110.85","     5133.20","     5098.60","     5126.55","       45719356","         1052.70"
"04-Dec-2006","     5141.50","     5158.55","     5124.85","     5146.30","       54552455","         1081.28"
"05-Dec-2006","     5163.20","     5182.95","     5146.70","     5160.90","       51719369","         1117.98"
"06-Dec-2006","     5174.00","     5182.95","     5088.05","     5113.15","       52603193","         1153.27"
"07-Dec-2006","     5133.65","     5144.50","     5108.45","     5122.90","       51278957","          978.34"
"08-Dec-2006","     5123.30","     5147.40","     5084.55","     5099.50","       61579956","         1151.24"
"11-Dec-2006","     5099.90","     5099.90","     4890.75","     4940.60","       61904350","         1289.91"
"12-Dec-2006","     4936.15","     4952.15","     4663.15","     4723.80","       69383932","         1335.58"
"13-Dec-2006","     4723.40","     4857.50","     4655.65","     4835.20","       62531570","         1189.97"
"14-Dec-2006","     4850.45","     4965.45","     4850.45","     4959.80","       51466042","         1201.63"
"15-Dec-2006","     4998.20","     5025.90","     4998.20","     5011.45","       47521259","         1123.02"
"18-Dec-2006","     5033.05","     5044.00","     4926.75","     5009.75","       41296314","          928.95"
"19-Dec-2006","     5007.60","     5020.15","     4915.55","     4939.45","       48686408","         1026.62"
"20-Dec-2006","     4967.50","     4999.35","     4893.50","     4922.85","       45718691","          972.60"
"21-Dec-2006","     4924.10","     4987.60","     4888.05","     4973.60","       46543704","         1471.34"
"22-Dec-2006","     4983.65","     5021.60","     4981.00","     5017.30","       42475071","         1212.38"
"26-Dec-2006","     5026.60","     5078.85","     5026.60","     5077.40","       41395482","         1086.94"
"27-Dec-2006","     5104.30","     5143.80","     5104.30","     5131.20","       50858776","         1358.61"
"28-Dec-2006","     5158.30","     5162.10","     5119.50","     5152.70","       64168916","         1698.53"
"29-Dec-2006","     5156.65","     5200.95","     5156.65","     5199.75","       47442427","         1477.41"
"02-Jan-2007","     5134.10","     5182.20","     5134.10","     5175.25","       41880343","         1083.66"
"03-Jan-2007","     5200.15","     5218.90","     5156.40","     5217.15","       55962091","         1275.14"
"04-Jan-2007","     5242.40","     5254.70","     5217.25","     5227.05","       60580036","         1233.53"
"05-Jan-2007","     5226.80","     5270.05","     5199.10","     5212.55","       54504484","         1274.50"
"08-Jan-2007","     5211.60","     5212.25","     5148.05","     5156.45","       40203931","          911.37"
"09-Jan-2007","     5165.35","     5202.00","     5095.15","     5110.75","       44277507","          984.14"
"10-Jan-2007","     5107.40","     5116.30","     5060.15","     5066.30","       44108553","          927.20"
"11-Jan-2007","     5065.35","     5150.60","     5051.60","     5141.55","       49595409","          927.82"
"12-Jan-2007","     5177.60","     5246.20","     5177.60","     5227.80","       71297368","         1196.79"
"15-Jan-2007","     5266.15","     5277.10","     5252.35","     5259.15","       49696489","          932.73"
"16-Jan-2007","     5270.30","     5301.35","     5250.55","     5278.80","       60389083","          975.96"
"17-Jan-2007","     5304.55","     5336.30","     5296.55","     5320.55","       53172413","          935.42"
"18-Jan-2007","     5334.70","     5373.50","     5291.25","     5319.85","       75730899","         1172.83"
"19-Jan-2007","     5340.60","     5356.35","     5264.40","     5283.35","       44707727","          744.61"
"22-Jan-2007","     5313.15","     5313.15","     5258.35","     5282.35","       37456275","          699.09"
"23-Jan-2007","     5286.55","     5286.55","     5205.90","     5211.60","       39436907","          801.39"
"24-Jan-2007","     5226.45","     5261.65","     5226.45","     5250.25","       46012919","         1101.94"
"25-Jan-2007","     5287.70","     5336.10","     5274.35","     5316.35","      101351520","         1982.43"
"29-Jan-2007","     5337.60","     5355.95","     5318.60","     5325.50","       64254101","         1357.78"
"31-Jan-2007","     5338.15","     5346.25","     5269.70","     5279.55","       67058338","         1288.85"
"01-Feb-2007","     5294.75","     5334.85","     5279.00","     5330.65","       72563267","         1310.60"
"02-Feb-2007","     5351.15","     5374.70","     5344.55","     5347.15","       58865669","         1246.21"
"05-Feb-2007","     5360.95","     5375.35","     5335.75","     5373.40","       59524395","         1239.30"
"06-Feb-2007","     5395.70","     5413.75","     5383.85","     5391.20","       67697326","         1621.69"
"07-Feb-2007","     5402.85","     5435.90","     5395.00","     5408.70","       62388969","         1243.77"
"08-Feb-2007","     5422.10","     5455.75","     5388.20","     5410.40","       64755179","         1218.53"
"09-Feb-2007","     5416.50","     5432.20","     5275.80","     5292.15","       61829063","         1114.93"
"12-Feb-2007","     5268.75","     5268.75","     5071.15","     5089.90","       65999219","         1092.62"
"13-Feb-2007","     5072.35","     5170.20","     5020.40","     5083.35","       59503562","         1138.71"
"14-Feb-2007","     5001.00","     5111.80","     4959.80","     5095.45","       63283055","         1233.97"
"15-Feb-2007","     5152.05","     5250.15","     5152.05","     5244.95","       66174198","         1055.83"
"19-Feb-2007","     5256.40","     5282.55","     5225.15","     5235.55","       56396169","         1007.31"
"20-Feb-2007","     5239.60","     5243.70","     5160.85","     5169.25","       52754901","         1180.58"
"21-Feb-2007","     5169.80","     5201.95","     5150.30","     5169.00","       53274499","          939.43"
"22-Feb-2007","     5179.55","     5204.65","     5090.80","     5099.40","       72503064","         1304.68"
"23-Feb-2007","     5109.95","     5114.05","     4970.80","     4999.90","       53906801","         1017.78"
"26-Feb-2007","     5019.75","     5056.65","     4968.30","     5041.05","       49361756","         1007.46"
"27-Feb-2007","     5075.80","     5097.65","     5041.25","     5053.40","       40065364","         1014.29"
"28-Feb-2007","     4794.40","     4993.20","     4751.05","     4877.35","       70024225","         1298.00"
"01-Mar-2007","     4872.30","     4931.60","     4804.85","     4893.35","       50511697","         1183.70"
"02-Mar-2007","     4896.45","     4975.30","     4822.85","     4845.30","       50269210","         1110.76"
"05-Mar-2007","     4721.80","     4721.80","     4568.20","     4599.40","       47924107","          986.53"
"06-Mar-2007","     4670.20","     4719.90","     4547.80","     4630.50","       56773658","         1001.56"
"07-Mar-2007","     4649.15","     4700.85","     4488.55","     4525.65","       51981149","          944.13"
"08-Mar-2007","     4531.40","     4695.20","     4475.90","     4680.55","       44106191","          897.36"
