"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-Jul-2014","     6231.55","     6237.10","     6182.30","     6200.00","      597648919","        12481.59"
"30-Jul-2014","     6196.10","     6237.50","     6168.45","     6232.60","      733707847","        17463.00"
"31-Jul-2014","     6227.40","     6243.55","     6189.55","     6194.45","      963002830","        21548.14"
"01-Aug-2014","     6146.55","     6201.10","     6106.45","     6111.70","      850794773","        17722.75"
"04-Aug-2014","     6138.20","     6183.60","     6136.60","     6175.70","      621406577","        14136.17"
"05-Aug-2014","     6192.30","     6229.55","     6150.25","     6226.45","      741586517","        14898.65"
"06-Aug-2014","     6210.40","     6231.80","     6165.40","     6173.60","      673346782","        14446.05"
"07-Aug-2014","     6160.30","     6195.70","     6141.85","     6153.50","      603608244","        12565.21"
"08-Aug-2014","     6104.05","     6104.05","     6051.35","     6072.65","      619681283","        12854.47"
"11-Aug-2014","     6113.95","     6125.85","     6100.20","     6117.65","      506105454","        11222.61"
"12-Aug-2014","     6158.60","     6190.45","     6139.85","     6186.15","      524620836","        12213.78"
"13-Aug-2014","     6177.70","     6205.25","     6130.85","     6167.20","      855715695","        16124.41"
"14-Aug-2014","     6178.25","     6218.00","     6168.55","     6215.65","      776219943","        13774.51"
"18-Aug-2014","     6208.90","     6298.35","     6208.90","     6294.10","      634418582","        13324.03"
"19-Aug-2014","     6316.20","     6335.05","     6309.10","     6328.80","      706830885","        15552.35"
"20-Aug-2014","     6342.20","     6342.20","     6312.85","     6321.65","      645109377","        13850.42"
"21-Aug-2014","     6324.90","     6366.35","     6313.15","     6339.35","      639992633","        15247.04"
"22-Aug-2014","     6351.85","     6367.80","     6342.20","     6352.35","      600278297","        13805.06"
"25-Aug-2014","     6366.00","     6391.30","     6327.10","     6332.45","      626490594","        13012.20"
"26-Aug-2014","     6311.25","     6340.60","     6289.90","     6328.45","      679460631","        13149.44"
"27-Aug-2014","     6352.10","     6365.50","     6339.25","     6355.15","      603135571","        12789.36"
"28-Aug-2014","     6363.75","     6378.95","     6349.65","     6360.75","      826213553","        18853.81"
"01-Sep-2014","     6388.10","     6441.55","     6388.10","     6438.45","      674009057","        14006.07"
"02-Sep-2014","     6447.80","     6499.80","     6447.80","     6484.35","      720920721","        15221.95"
"03-Sep-2014","     6506.50","     6536.55","     6500.50","     6517.70","      791181845","        17748.11"
"04-Sep-2014","     6515.60","     6515.60","     6465.55","     6501.95","      917124340","        15814.78"
"05-Sep-2014","     6506.60","     6528.40","     6476.15","     6502.30","      935381037","        15719.04"
"08-Sep-2014","     6537.60","     6580.80","     6537.05","     6578.00","      736850346","        15411.23"
"09-Sep-2014","     6574.65","     6584.95","     6553.65","     6577.05","      710895431","        13434.11"
"10-Sep-2014","     6562.45","     6563.15","     6531.85","     6540.25","      777705103","        14298.40"
"11-Sep-2014","     6558.40","     6572.45","     6527.95","     6554.75","      809539824","        15615.26"
"12-Sep-2014","     6559.80","     6579.30","     6548.45","     6572.70","      756107313","        15296.65"
"15-Sep-2014","     6547.25","     6556.45","     6518.05","     6540.10","      772665478","        14009.32"
"16-Sep-2014","     6538.60","     6550.25","     6404.20","     6411.25","      943629294","        16986.06"
"17-Sep-2014","     6445.25","     6457.70","     6401.55","     6442.50","      706496154","        14916.23"
"18-Sep-2014","     6426.80","     6563.95","     6423.75","     6560.00","      812721018","        15935.24"
"19-Sep-2014","     6574.45","     6603.50","     6551.15","     6561.65","      958407756","        20631.99"
"22-Sep-2014","     6532.55","     6586.80","     6521.00","     6576.60","      639927808","        13015.37"
"23-Sep-2014","     6577.70","     6591.50","     6459.05","     6464.80","      737996745","        15774.97"
"24-Sep-2014","     6463.30","     6481.30","     6393.80","     6437.25","      823651102","        15411.77"
"25-Sep-2014","     6438.70","     6448.90","     6319.15","     6343.15","     1154944405","        20927.24"
"26-Sep-2014","     6319.85","     6405.30","     6286.50","     6396.55","      843527782","        15985.83"
"29-Sep-2014","     6403.95","     6435.05","     6383.00","     6408.30","      602194173","        11227.10"
"30-Sep-2014","     6399.05","     6469.50","     6384.80","     6415.70","      746377532","        15497.82"
"01-Oct-2014","     6413.20","     6431.20","     6393.80","     6398.05","      770794395","        11825.44"
"07-Oct-2014","     6369.35","     6404.15","     6318.75","     6324.85","      669176328","        14141.01"
"08-Oct-2014","     6308.70","     6341.80","     6296.00","     6316.65","      611210727","        13490.31"
"09-Oct-2014","     6348.65","     6424.50","     6348.65","     6416.40","      666727686","        13241.82"
"10-Oct-2014","     6377.95","     6386.80","     6323.35","     6330.35","      648267853","        14752.32"
"13-Oct-2014","     6307.70","     6362.30","     6284.55","     6352.40","      584224400","        12360.89"
"14-Oct-2014","     6380.20","     6384.55","     6319.35","     6339.90","      716692595","        14638.49"
"16-Oct-2014","     6317.20","     6359.45","     6208.55","     6225.30","      727917215","        16010.09"
"17-Oct-2014","     6221.90","     6283.50","     6204.00","     6255.15","      664741505","        15900.25"
"20-Oct-2014","     6346.95","     6356.50","     6317.55","     6334.80","      625617167","        14662.76"
"21-Oct-2014","     6355.50","     6384.70","     6340.50","     6378.15","      605555748","        14997.93"
"22-Oct-2014","     6431.40","     6441.70","     6418.55","     6436.55","      558154555","        13081.81"
"23-Oct-2014","     6468.25","     6469.85","     6457.40","     6463.25","      129328879","         2095.44"
"27-Oct-2014","     6498.75","     6498.75","     6434.95","     6438.90","      545877982","        12311.01"
"28-Oct-2014","     6444.00","     6469.30","     6439.65","     6465.15","      505890545","        12746.98"
"29-Oct-2014","     6500.65","     6518.05","     6487.40","     6513.75","      590003547","        14202.27"
"30-Oct-2014","     6510.35","     6575.65","     6510.35","     6570.30","      831606309","        19822.87"
"31-Oct-2014","     6598.05","     6689.55","     6598.05","     6685.75","      870102423","        18704.19"
"03-Nov-2014","     6705.25","     6709.15","     6676.80","     6704.30","      872777060","        15744.64"
"05-Nov-2014","     6726.60","     6742.95","     6707.55","     6713.75","      929519723","        18391.50"
"07-Nov-2014","     6717.45","     6734.10","     6680.10","     6720.95","      799001255","        20297.68"
"10-Nov-2014","     6728.20","     6757.40","     6701.20","     6727.75","      689248513","        15110.55"
"11-Nov-2014","     6739.15","     6761.20","     6714.90","     6753.10","      794967751","        15392.78"
"12-Nov-2014","     6767.80","     6801.95","     6767.80","     6777.60","      724121340","        15625.55"
"13-Nov-2014","     6797.55","     6798.55","     6725.85","     6753.55","      783449417","        15224.19"
"14-Nov-2014","     6758.95","     6792.45","     6749.80","     6785.75","      742753499","        16531.76"
"17-Nov-2014","     6781.55","     6829.30","     6766.80","     6825.75","      728887553","        15342.07"
"18-Nov-2014","     6835.80","     6859.35","     6822.70","     6837.35","      790376124","        16312.43"
"19-Nov-2014","     6850.85","     6860.70","     6777.75","     6797.70","      727484396","        16529.33"
"20-Nov-2014","     6815.15","     6817.55","     6767.60","     6806.30","      629116310","        14062.97"
"21-Nov-2014","     6813.05","     6864.45","     6808.85","     6847.30","      644538292","        15417.03"
"24-Nov-2014","     6863.60","     6890.30","     6858.10","     6880.80","      592761104","        14229.21"
"25-Nov-2014","     6882.85","     6882.85","     6776.30","     6810.45","     1083011634","        22856.42"
"26-Nov-2014","     6799.40","     6843.20","     6792.75","     6825.45","      639644870","        14170.71"
"27-Nov-2014","     6825.95","     6852.00","     6819.85","     6845.30","      854706201","        19070.79"
"28-Nov-2014","     6864.15","     6944.05","     6864.15","     6918.05","      773623720","        19315.93"
"01-Dec-2014","     6931.50","     6943.50","     6894.05","     6898.05","      640052388","        15694.04"
"02-Dec-2014","     6882.75","     6909.45","     6863.25","     6895.70","      667493631","        15259.24"
"03-Dec-2014","     6903.25","     6942.95","     6901.75","     6935.55","      787255903","        17087.25"
"04-Dec-2014","     6968.00","     6995.70","     6928.15","     6960.75","      788026044","        16491.63"
"05-Dec-2014","     6975.75","     6984.10","     6927.35","     6937.55","      764883449","        15327.70"
"08-Dec-2014","     6941.90","     6948.80","     6852.85","     6857.15","      688302921","        21154.73"
"09-Dec-2014","     6855.20","     6864.70","     6761.00","     6767.60","      645395780","        14429.98"
"10-Dec-2014","     6751.60","     6809.85","     6751.60","     6796.25","      603642580","        14194.79"
"11-Dec-2014","     6784.40","     6793.00","     6725.90","     6744.95","      658754457","        15025.32"
"12-Dec-2014","     6756.10","     6774.70","     6675.60","     6680.55","      670321290","        14780.40"
"15-Dec-2014","     6632.40","     6687.80","     6632.40","     6667.55","      571914251","        12768.51"
"16-Dec-2014","     6630.25","     6643.75","     6513.10","     6525.20","      838068760","        16781.94"
"17-Dec-2014","     6501.80","     6535.70","     6410.35","     6492.90","      853399582","        18764.51"
"18-Dec-2014","     6579.10","     6633.45","     6561.80","     6625.60","      669429611","        15320.50"
"19-Dec-2014","     6684.15","     6709.00","     6661.00","     6670.15","      748936914","        16492.41"
"22-Dec-2014","     6690.85","     6748.40","     6676.40","     6744.15","      524567014","        11281.55"
"23-Dec-2014","     6748.35","     6778.80","     6692.55","     6703.00","      556335744","        12310.95"
"24-Dec-2014","     6706.95","     6718.45","     6641.45","     6650.60","      918672720","        20933.95"
"26-Dec-2014","     6672.15","     6696.80","     6635.25","     6674.80","      447217480","         8154.20"
"29-Dec-2014","     6688.75","     6741.45","     6688.75","     6718.60","      489674632","         9418.92"
"30-Dec-2014","     6730.65","     6739.20","     6708.65","     6733.75","      512338633","         9712.79"
"31-Dec-2014","     6730.50","     6779.30","     6730.50","     6773.65","      532187256","        10692.56"
"01-Jan-2015","     6767.60","     6794.25","     6755.00","     6786.10","      440905954","         7133.12"
"02-Jan-2015","     6792.40","     6883.05","     6792.40","     6866.45","      617743719","        12163.31"
"05-Jan-2015","     6877.35","     6913.25","     6848.25","     6857.45","      614330577","        12316.50"
"06-Jan-2015","     6817.65","     6817.65","     6646.40","     6656.80","      716905569","        15639.56"
"07-Jan-2015","     6653.65","     6680.50","     6605.40","     6644.95","      723294637","        15077.63"
"08-Jan-2015","     6715.35","     6758.25","     6708.00","     6755.45","      654891539","        15779.94"
"09-Jan-2015","     6798.45","     6811.30","     6727.35","     6783.00","      656149896","        17326.21"
"12-Jan-2015","     6790.60","     6819.10","     6763.20","     6815.05","      565061352","        12421.73"
"13-Jan-2015","     6835.25","     6846.70","     6777.70","     6801.40","      633102324","        15131.78"
"14-Jan-2015","     6810.20","     6828.90","     6759.55","     6787.15","      617337112","        14764.03"
"15-Jan-2015","     6897.15","     6962.15","     6870.95","     6937.50","      908184374","        19812.02"
"16-Jan-2015","     6945.10","     6970.95","     6913.35","     6961.45","      793395731","        17233.77"
"19-Jan-2015","     6988.30","     7013.30","     6984.45","     6992.15","      753124977","        13719.90"
"20-Jan-2015","     7013.15","     7088.55","     7013.15","     7080.65","      715528499","        15985.18"
"21-Jan-2015","     7100.50","     7117.00","     7071.90","     7099.60","      740149235","        18544.05"
"22-Jan-2015","     7111.65","     7136.10","     7092.95","     7121.85","      828372340","        17142.24"
"23-Jan-2015","     7176.00","     7191.90","     7137.45","     7170.25","      853708400","        19519.47"
"27-Jan-2015","     7197.75","     7236.80","     7169.80","     7229.05","      753389390","        19569.08"
"28-Jan-2015","     7224.75","     7290.45","     7210.65","     7241.55","      836268363","        20684.89"
"29-Jan-2015","     7234.40","     7264.55","     7203.25","     7257.25","      968369702","        23522.36"
"30-Jan-2015","     7293.25","     7293.25","     7140.15","     7166.70","     1151032544","        22907.98"
"02-Feb-2015","     7164.60","     7196.60","     7142.00","     7172.90","      860671249","        19402.58"
"03-Feb-2015","     7196.75","     7203.75","     7124.20","     7137.45","      870521232","        19721.84"
"04-Feb-2015","     7164.80","     7164.80","     7095.30","     7108.75","      921727881","        18341.77"
"05-Feb-2015","     7116.80","     7176.70","     7056.40","     7076.65","      797466152","        17948.37"
"06-Feb-2015","     7070.05","     7087.20","     7019.70","     7029.45","      787820408","        15785.28"
"09-Feb-2015","     6973.35","     6978.65","     6915.45","     6922.35","      707969352","        14045.32"
"10-Feb-2015","     6889.25","     7022.95","     6888.05","     6959.90","      833633496","        18500.44"
"11-Feb-2015","     6990.45","     7040.45","     6990.35","     7031.80","      741572390","        15508.63"
"12-Feb-2015","     7071.15","     7117.20","     7032.20","     7108.20","      881187542","        18085.53"
"13-Feb-2015","     7134.10","     7186.30","     7129.80","     7176.20","      853451640","        19533.58"
"16-Feb-2015","     7200.60","     7227.05","     7162.00","     7175.00","      926158576","        15575.88"
"18-Feb-2015","     7182.20","     7242.45","     7182.20","     7228.55","     1065299979","        19867.42"
"19-Feb-2015","     7245.55","     7258.95","     7168.00","     7242.85","      917135398","        18532.97"
"20-Feb-2015","     7250.75","     7250.75","     7194.90","     7209.40","      873700553","        16009.42"
"23-Feb-2015","     7233.35","     7237.15","     7134.50","     7147.55","      707217272","        14892.67"
"24-Feb-2015","     7162.55","     7171.45","     7123.20","     7146.60","      741277539","        15717.58"
"25-Feb-2015","     7177.45","     7204.75","     7134.25","     7144.20","      670750425","        14673.89"
"26-Feb-2015","     7154.75","     7154.75","     7066.05","     7077.50","      838034434","        20907.71"
"27-Feb-2015","     7111.10","     7217.05","     7111.10","     7210.30","     1114198291","        23844.28"
"28-Feb-2015","     7262.70","     7273.10","     7131.40","     7239.45","     1136488436","        19247.52"
"02-Mar-2015","     7281.85","     7308.00","     7234.95","     7299.65","      955723876","        21828.82"
"03-Mar-2015","     7309.50","     7352.60","     7288.05","     7345.55","      849662756","        19163.59"
"04-Mar-2015","     7426.80","     7428.10","     7260.60","     7279.80","     1094409207","        23859.81"
"05-Mar-2015","     7287.80","     7314.80","     7238.50","     7303.35","      803172306","        17631.39"
"09-Mar-2015","     7267.15","     7267.15","     7162.30","     7171.50","      748536444","        16385.38"
"10-Mar-2015","     7184.40","     7199.00","     7116.75","     7141.70","      677089532","        17050.92"
"11-Mar-2015","     7156.15","     7166.20","     7115.80","     7126.60","      747101793","        16748.85"
"12-Mar-2015","     7158.85","     7209.80","     7158.85","     7202.60","      803300219","        16751.10"
"13-Mar-2015","     7253.75","     7253.75","     7089.20","     7099.90","      801685829","        18182.62"
"16-Mar-2015","     7111.05","     7111.30","     7064.55","     7078.95","      620221902","        15077.73"
"17-Mar-2015","     7122.10","     7166.40","     7087.25","     7154.05","      687747826","        16877.70"
"18-Mar-2015","     7172.65","     7175.10","     7120.65","     7137.05","      756935127","        16104.65"
"19-Mar-2015","     7189.55","     7217.70","     7086.25","     7096.75","      713921214","        16800.35"
"20-Mar-2015","     7096.20","     7096.20","     7016.05","     7028.20","      844259401","        18682.62"
"23-Mar-2015","     7045.80","     7053.10","     6990.15","     6997.60","      615398522","        12306.14"
"24-Mar-2015","     6991.70","     7040.15","     6980.30","     6984.75","      596568493","        14343.52"
"25-Mar-2015","     7005.25","     7006.30","     6963.70","     6972.45","      603834063","        14844.08"
"26-Mar-2015","     6934.20","     6945.65","     6836.15","     6846.25","      836084545","        22240.00"
"27-Mar-2015","     6889.10","     6894.75","     6778.45","     6846.60","      724904818","        16842.93"
"30-Mar-2015","     6889.35","     6976.75","     6889.20","     6969.95","      585320913","        12870.29"
"31-Mar-2015","     7001.70","     7020.80","     6952.35","     6978.15","      726549046","        15817.94"
"01-Apr-2015","     6975.80","     7068.85","     6964.65","     7060.20","      617338059","        13819.26"
"06-Apr-2015","     7087.05","     7131.55","     7059.65","     7126.75","      703091643","        15365.57"
"07-Apr-2015","     7148.85","     7158.10","     7083.65","     7144.40","      797008749","        16182.63"
"08-Apr-2015","     7176.70","     7205.75","     7168.40","     7193.60","      856968268","        18046.87"
"09-Apr-2015","     7229.90","     7237.35","     7171.10","     7234.00","      760077725","        17385.91"
"10-Apr-2015","     7236.00","     7251.45","     7217.45","     7246.05","      730297787","        16017.26"
"13-Apr-2015","     7266.15","     7292.00","     7245.60","     7286.20","      627519792","        14212.19"
"15-Apr-2015","     7299.55","     7299.55","     7205.45","     7224.20","      761813703","        18166.55"
"16-Apr-2015","     7233.85","     7233.85","     7134.50","     7183.35","      644051604","        16465.23"
"17-Apr-2015","     7180.40","     7180.40","     7087.10","     7093.85","      553715711","        15954.19"
"20-Apr-2015","     7104.65","     7104.65","     6933.00","     6958.00","      575261583","        16159.41"
"21-Apr-2015","     6943.50","     6977.10","     6890.10","     6908.00","      830771116","        39766.23"
"22-Apr-2015","     6928.30","     6948.50","     6836.65","     6938.00","      634738684","        17796.30"
"23-Apr-2015","     6978.35","     7002.55","     6899.50","     6922.40","      546383034","        15979.66"
"24-Apr-2015","     6931.55","     6931.55","     6804.20","     6826.55","      607908476","        17623.96"
"27-Apr-2015","     6846.70","     6846.70","     6715.90","     6723.90","      653165206","        17747.66"
"28-Apr-2015","     6720.65","     6808.00","     6698.45","     6794.65","      670114237","        17837.33"
"29-Apr-2015","     6793.70","     6823.10","     6757.90","     6781.70","      593662671","        15440.59"
"30-Apr-2015","     6771.05","     6771.05","     6714.95","     6749.65","      873175925","        23820.60"
"04-May-2015","     6790.80","     6883.20","     6788.55","     6873.40","      575305200","        15215.53"
"05-May-2015","     6880.65","     6900.45","     6847.40","     6878.50","      593347238","        16090.66"
"06-May-2015","     6869.95","     6871.90","     6671.35","     6680.90","      752720178","        19387.72"
"07-May-2015","     6667.50","     6688.75","     6572.70","     6616.85","      702257725","        16350.01"
"08-May-2015","     6676.15","     6752.65","     6676.15","     6728.90","      603127164","        15486.08"
"11-May-2015","     6771.35","     6843.30","     6765.05","     6839.00","      577152172","        15154.28"
"12-May-2015","     6842.60","     6842.60","     6683.15","     6689.40","      613938581","        15392.28"
"13-May-2015","     6733.30","     6793.20","     6677.95","     6780.40","      699598005","        17387.28"
"14-May-2015","     6778.50","     6804.15","     6720.00","     6796.75","      616063833","        14716.89"
"15-May-2015","     6813.10","     6842.15","     6798.75","     6827.05","      632000161","        14076.37"
"18-May-2015","     6845.85","     6916.10","     6839.30","     6910.85","      626581863","        13903.37"
"19-May-2015","     6901.70","     6955.05","     6886.90","     6909.70","      650946468","        14165.75"
"20-May-2015","     6933.80","     6966.25","     6933.60","     6944.40","      536247704","        13239.89"
"21-May-2015","     6956.20","     6958.15","     6909.75","     6938.75","      521044888","        14094.42"
"22-May-2015","     6951.35","     6988.30","     6941.40","     6964.45","      606065340","        15407.01"
"25-May-2015","     6953.25","     6956.80","     6907.10","     6911.15","      530017016","        10996.01"
"26-May-2015","     6919.50","     6921.30","     6876.20","     6890.60","      512564370","        12672.92"
"27-May-2015","     6858.55","     6890.55","     6842.80","     6885.10","      548240135","        15736.72"
"28-May-2015","     6895.35","     6904.90","     6828.10","     6867.75","      746618817","        21207.89"
"29-May-2015","     6878.50","     6963.95","     6864.85","     6959.85","     1041562709","        41518.66"
"01-Jun-2015","     6947.70","     6980.65","     6947.70","     6957.45","      514148338","        13671.50"
"02-Jun-2015","     6966.50","     6966.50","     6793.00","     6799.45","      604800850","        14580.78"
"03-Jun-2015","     6798.40","     6798.40","     6645.85","     6703.45","     1492714910","        16663.75"
"04-Jun-2015","     6719.55","     6720.90","     6646.30","     6704.75","      862125701","        14330.31"
"05-Jun-2015","     6693.25","     6754.40","     6683.20","     6700.70","      637438795","        13293.19"
"08-Jun-2015","     6710.25","     6710.25","     6622.35","     6631.30","      541444000","        11630.15"
"09-Jun-2015","     6617.80","     6640.70","     6597.35","     6612.90","      569008683","        12069.24"
"10-Jun-2015","     6617.75","     6710.70","     6617.75","     6691.25","      589292040","        12189.05"
"11-Jun-2015","     6721.85","     6724.35","     6564.45","     6568.50","      659334403","        13859.32"
"12-Jun-2015","     6562.05","     6584.30","     6543.55","     6577.40","      568246235","        11454.89"
"15-Jun-2015","     6584.70","     6634.20","     6558.60","     6600.65","      521419931","        10549.85"
"16-Jun-2015","     6598.25","     6636.30","     6555.15","     6627.00","      504342956","        11037.04"
"17-Jun-2015","     6657.55","     6711.95","     6639.15","     6680.80","      580640167","        14349.33"
"18-Jun-2015","     6698.65","     6753.90","     6697.70","     6746.85","      566075191","        13818.01"
"19-Jun-2015","     6770.35","     6803.80","     6768.10","     6785.10","      569897405","        14934.63"
"22-Jun-2015","     6813.35","     6896.95","     6813.35","     6889.70","      711611697","        12892.68"
"23-Jun-2015","     6909.30","     6930.15","     6877.50","     6912.45","      625432685","        12721.65"
"24-Jun-2015","     6926.90","     6938.25","     6871.65","     6887.80","      641556300","        14373.88"
"25-Jun-2015","     6871.35","     6930.90","     6870.35","     6917.55","      872271190","        19039.58"
"26-Jun-2015","     6913.25","     6924.15","     6873.10","     6908.85","      747397852","        13158.39"
"29-Jun-2015","     6792.90","     6848.95","     6752.75","     6843.95","      619321701","        12502.69"
"30-Jun-2015","     6844.20","     6900.05","     6843.35","     6897.20","      647930413","        15503.00"
"01-Jul-2015","     6908.60","     6987.70","     6908.60","     6972.30","      632728955","        14246.52"
"02-Jul-2015","     6992.55","     7010.20","     6974.35","     6983.35","      616817144","        13757.11"
"03-Jul-2015","     6984.65","     7028.15","     6984.60","     7003.95","      523087305","        11252.87"
"06-Jul-2015","     6922.90","     7048.35","     6922.90","     7043.40","      612378797","        12514.25"
"07-Jul-2015","     7052.65","     7081.95","     7025.20","     7051.05","      689494844","        14407.78"
"08-Jul-2015","     6993.65","     7020.00","     6919.60","     6939.70","      795745208","        16946.73"
"09-Jul-2015","     6947.70","     6973.50","     6910.20","     6915.35","      620157644","        13234.70"
"10-Jul-2015","     6948.90","     6958.30","     6906.60","     6935.55","      594062809","        14234.00"
"13-Jul-2015","     6964.15","     7021.85","     6940.25","     7016.55","      521409812","        12433.01"
"14-Jul-2015","     7030.65","     7042.40","     7002.00","     7020.25","      621925261","        12783.12"
"15-Jul-2015","     7030.85","     7075.25","     7030.85","     7065.65","      588611257","        12467.63"
"16-Jul-2015","     7086.00","     7142.20","     7086.00","     7136.80","      554228745","        13360.61"
"17-Jul-2015","     7154.25","     7166.95","     7132.60","     7148.05","      576002609","        12926.23"
"20-Jul-2015","     7161.50","     7161.50","     7121.15","     7148.50","      552127302","        11939.07"
"21-Jul-2015","     7151.65","     7167.25","     7060.55","     7070.30","      683923538","        17528.11"
"22-Jul-2015","     7058.60","     7154.35","     7051.25","     7149.45","      586652530","        14201.44"
"23-Jul-2015","     7164.40","     7172.70","     7120.00","     7129.35","      599919973","        16073.55"
"24-Jul-2015","     7131.00","     7131.90","     7068.60","     7074.95","      585624545","        15526.73"
"27-Jul-2015","     7055.70","     7055.70","     6950.80","     6955.35","      579250542","        14678.33"
"28-Jul-2015","     6968.15","     6983.70","     6930.00","     6935.65","      661258322","        16209.63"
"29-Jul-2015","     6960.15","     6977.55","     6944.45","     6974.15","      638809000","        15133.39"
"30-Jul-2015","     7008.75","     7046.15","     7006.55","     7019.60","      976712720","        20071.73"
"31-Jul-2015","     7045.70","     7117.20","     7045.70","     7106.20","      813030812","        19001.54"
"03-Aug-2015","     7099.75","     7146.90","     7099.75","     7129.00","      889632425","        16617.80"
"04-Aug-2015","     7150.20","     7154.05","     7074.75","     7136.30","      836110319","        19457.80"
"05-Aug-2015","     7166.75","     7207.95","     7166.75","     7186.25","      964409732","        17185.91"
"06-Aug-2015","     7203.30","     7214.30","     7174.35","     7202.00","      844121506","        15788.36"
"07-Aug-2015","     7200.20","     7213.00","     7175.00","     7183.85","      724254694","        15202.23"
"10-Aug-2015","     7197.30","     7233.75","     7138.35","     7157.55","      693133942","        14368.09"
"11-Aug-2015","     7179.20","     7179.20","     7079.15","     7101.10","      684858238","        15138.49"
"12-Aug-2015","     7086.75","     7086.75","     6979.60","     6986.45","      765781095","        17391.27"
"13-Aug-2015","     7017.85","     7059.15","     6964.85","     6976.60","      773499683","        16114.09"
"14-Aug-2015","     7015.80","     7120.00","     7001.15","     7112.50","      768383354","        16072.28"
"17-Aug-2015","     7125.50","     7125.50","     7048.45","     7098.70","      674150488","        14402.07"
"18-Aug-2015","     7126.35","     7147.95","     7076.50","     7106.40","      648664371","        15230.07"
"19-Aug-2015","     7108.30","     7148.95","     7079.55","     7125.85","      722603011","        15321.71"
"20-Aug-2015","     7111.85","     7130.30","     7010.70","     7016.95","      865581906","        18669.26"
"21-Aug-2015","     6955.90","     6973.90","     6889.00","     6961.00","      760431657","        17986.85"
"24-Aug-2015","     6753.45","     6753.45","     6468.05","     6493.85","     1147111609","        25631.24"
"25-Aug-2015","     6567.55","     6601.30","     6352.90","     6569.85","     1247793445","        25648.13"
"26-Aug-2015","     6560.15","     6621.30","     6487.00","     6513.35","      814064447","        18429.60"
"27-Aug-2015","     6622.45","     6667.05","     6583.10","     6657.25","     1025402560","        24585.37"
"28-Aug-2015","     6738.80","     6772.75","     6666.65","     6694.45","      749490168","        17250.21"
"31-Aug-2015","     6700.10","     6730.05","     6649.65","     6669.35","      703086874","        20947.23"
"01-Sep-2015","     6617.00","     6642.40","     6490.20","     6522.25","      651253366","        16376.75"
"02-Sep-2015","     6577.65","     6577.65","     6464.50","     6475.65","      657903683","        17049.22"
"03-Sep-2015","     6523.45","     6580.75","     6515.45","     6560.05","      620013894","        13945.62"
"04-Sep-2015","     6548.45","     6548.45","     6392.85","     6421.05","      766197222","        15727.26"
"07-Sep-2015","     6444.80","     6458.60","     6316.70","     6323.40","      541472662","        11290.58"
"08-Sep-2015","     6344.85","     6436.10","     6286.70","     6407.00","      668968141","        14726.85"
"09-Sep-2015","     6501.75","     6545.00","     6480.90","     6522.30","      735251430","        15687.72"
"10-Sep-2015","     6447.40","     6526.00","     6403.95","     6504.50","      606514240","        14337.68"
"11-Sep-2015","     6544.70","     6566.25","     6491.65","     6511.55","      612805585","        12783.86"
"14-Sep-2015","     6536.20","     6586.65","     6504.40","     6582.70","      560619626","        11347.29"
"15-Sep-2015","     6583.65","     6595.30","     6523.85","     6543.25","      516459524","        12233.17"
"16-Sep-2015","     6589.70","     6590.15","     6549.20","     6571.60","      498907681","        12820.23"
"18-Sep-2015","     6628.15","     6694.60","     6626.25","     6636.95","      888527920","        21355.83"
"21-Sep-2015","     6586.80","     6654.50","     6586.15","     6647.15","      744668000","        12918.83"
"22-Sep-2015","     6680.30","     6686.60","     6512.80","     6528.55","      716792790","        15781.84"
"23-Sep-2015","     6468.15","     6576.60","     6457.25","     6553.90","      710694708","        14484.99"
"24-Sep-2015","     6553.50","     6592.55","     6529.40","     6573.90","      799452620","        18319.77"
"28-Sep-2015","     6595.35","     6595.35","     6519.35","     6524.25","      568626897","        13023.68"
"29-Sep-2015","     6465.10","     6605.90","     6434.50","     6552.35","      851254375","        19133.55"
"30-Sep-2015","     6614.00","     6651.65","     6585.90","     6646.10","      704097336","        17972.32"
"01-Oct-2015","     6685.65","     6694.10","     6640.80","     6654.50","      631634015","        15593.29"
"05-Oct-2015","     6700.80","     6794.35","     6700.80","     6789.10","      699518111","        17003.44"
"06-Oct-2015","     6835.95","     6835.95","     6778.85","     6818.65","      788991483","        16777.10"
"07-Oct-2015","     6817.65","     6845.20","     6807.60","     6835.80","      966268889","        15631.80"
"08-Oct-2015","     6850.40","     6850.40","     6776.10","     6793.80","      754274522","        14394.86"
"09-Oct-2015","     6840.10","     6869.70","     6795.70","     6829.40","      767939114","        14637.91"
"12-Oct-2015","     6861.40","     6868.40","     6788.90","     6802.30","      753034659","        13307.00"
"13-Oct-2015","     6794.55","     6809.90","     6762.50","     6797.55","      666807452","        12812.89"
"14-Oct-2015","     6782.50","     6810.45","     6780.70","     6786.05","      681335762","        12810.46"
"15-Oct-2015","     6810.75","     6842.40","     6810.75","     6834.05","      701170659","        14030.47"
"16-Oct-2015","     6850.55","     6874.90","     6813.25","     6870.85","      629101195","        13470.28"
"19-Oct-2015","     6891.05","     6911.50","     6876.00","     6907.70","      626866060","        13197.26"
"20-Oct-2015","     6916.95","     6931.80","     6881.75","     6907.10","      790141696","        15299.73"
"21-Oct-2015","     6908.80","     6931.95","     6867.40","     6895.75","      761599173","        13771.07"
"23-Oct-2015","     6944.10","     6952.00","     6904.85","     6913.05","      636890433","        13954.91"
